expr,time
mean(x),288790
skew4(x),10728676
sd(x),647906
sum(x),92252
mean(x),186056
sum(x),89193
skew4(x),10086868
mean(x),179005
sum(x),86889
skew4(x),9794356
kurt5(x),16521844
kurtosis(x),8343986
sum(x),79843
skew4(x),9210228
dumbk(x),17307936
sum(x),79948
skew4(x),10474967
skewness(x),8744651
sd3(x),1211870
kurtosis(x),8257739
sd(x),488505
mean(x),164830
kurt5(x),16524807
sum(x),85008
skewness(x),8447490
sd(x),483529
mean(x),165341
sd3(x),1436462
skewness(x),11500854
kurtosis(x),8985653
mean(x),175659
sum(x),84360
kurtosis(x),8834568
mean(x),170248
sum(x),143655
sd(x),534836
kurt5(x),16454665
skew4(x),9591920
skew4(x),9510670
skew4(x),9775577
kurtosis(x),8542374
sum(x),82866
sd3(x),1173428
sd3(x),1144520
sum(x),81876
skewness(x),10633784
mean(x),193713
sum(x),82072
sd3(x),1180277
dumbk(x),18254009
sum(x),82498
sd(x),473196
sd(x),471814
kurtosis(x),8669683
dumbk(x),18451227
sum(x),95206
sum(x),108708
skewness(x),8836978
sum(x),82442
sd(x),485743
sum(x),118565
sd(x),505555
sum(x),118027
kurt5(x),16678028
skew4(x),9444798
skew4(x),9117140
kurt5(x),17363681
mean(x),192267
sum(x),81733
sd(x),486240
sd(x),460194
dumbk(x),17571899
kurt5(x),16636575
kurt5(x),16260539
skew4(x),9342386
sd(x),486664
dumbk(x),21562278
sum(x),87262
sd(x),502213
sum(x),86657
dumbk(x),19708477
kurtosis(x),8411273
kurt5(x),16101593
sd(x),473197
sd3(x),1119050
mean(x),166096
dumbk(x),17236233
sd(x),460801
skewness(x),9166829
sum(x),81014
sum(x),79684
skew4(x),9586231
kurtosis(x),8269260
kurt5(x),15921198
dumbk(x),17308502
sum(x),80129
dumbk(x),19366758
dumbk(x),18460488
kurt5(x),16104696
sum(x),80810
sd3(x),1154360
kurt5(x),16251851
mean(x),172262
skew4(x),9280335
sd(x),475726
sd3(x),1162671
kurt5(x),16426738
sum(x),85744
kurt5(x),16021420
dumbk(x),17396397
kurtosis(x),8205504
skew4(x),9159964
skewness(x),8568335
skewness(x),8445967
sd3(x),1136536
skewness(x),8523680
dumbk(x),22047680
mean(x),176651
skew4(x),9727707
sd3(x),1139713
sd(x),536782
sd3(x),1118615
sum(x),80754
sd3(x),1113441
skew4(x),9051722
skew4(x),9405036
mean(x),167292
sd3(x),1114437
sd(x),464619
dumbk(x),17113318
skewness(x),8294719
kurt5(x),15858271
sd3(x),1120176
dumbk(x),17104174
sum(x),80209
skewness(x),8330253
kurt5(x),16372435
dumbk(x),17469255
sum(x),80270
dumbk(x),18666725
dumbk(x),18374825
sd(x),499038
mean(x),176027
mean(x),175418
sd3(x),1230107
kurtosis(x),8855700
kurt5(x),16540500
sd3(x),1149055
mean(x),171267
dumbk(x),17559018
sum(x),80168
kurtosis(x),8156593
skewness(x),8309439
skewness(x),8450660
skewness(x),10091020
sd3(x),1134208
dumbk(x),17654280
kurt5(x),15901744
kurtosis(x),8131673
sd(x),471093
skewness(x),8287658
skewness(x),8325185
kurt5(x),15769191
mean(x),165921
sd(x),476130
dumbk(x),17797653
kurt5(x),16343619
sum(x),82637
mean(x),188585
kurtosis(x),8424690
dumbk(x),21216639
kurtosis(x),8347928
skewness(x),8399021
skew4(x),9142430
skewness(x),8292849
skewness(x),8416050
dumbk(x),17897957
skew4(x),9408343
skewness(x),8512989
sd3(x),1123227
mean(x),164447
sd(x),471824
dumbk(x),17288636
skew4(x),9198082
kurt5(x),16040225
sum(x),80400
kurt5(x),16232365
kurtosis(x),9979754
dumbk(x),17359153
mean(x),162798
sd3(x),1134714
kurt5(x),15836346
kurt5(x),16232272
sd3(x),1116205
sd3(x),1151605
skewness(x),8410599
skewness(x),8572422
mean(x),179620
skew4(x),9397415
sd3(x),1169715
sd3(x),1137441
skewness(x),8356460
sum(x),80086
kurtosis(x),8153477
kurt5(x),15885717
kurtosis(x),8432747
sd3(x),1123862
dumbk(x),17176430
sd(x),461986
sd3(x),1124927
skewness(x),9986783
mean(x),166092
dumbk(x),17144991
kurt5(x),15761019
sd3(x),1139459
dumbk(x),17093716
sum(x),80354
sd(x),463401
sd3(x),1285499
sd3(x),1115236
sd3(x),1113881
sd3(x),1147291
kurtosis(x),8214832
mean(x),163929
sd3(x),1117532
sd(x),467829
sd(x),459210
skewness(x),8352266
dumbk(x),17708116
sd3(x),1426807
kurtosis(x),8307309
sd3(x),1177165
kurt5(x),16117925
kurt5(x),15907330
dumbk(x),18814763
sum(x),80427
skew4(x),9070254
kurtosis(x),8341819
sd(x),472475
kurt5(x),15847614
kurtosis(x),8148848
kurt5(x),16052263
sd(x),478432
skewness(x),8395305
skew4(x),9143222
skew4(x),9160256
skew4(x),9277533
sum(x),80262
sd(x),473239
sd3(x),1142139
dumbk(x),17301143
sum(x),80069
kurt5(x),15912007
dumbk(x),20986570
kurtosis(x),9992171
mean(x),178470
sum(x),86562
sum(x),86500
skewness(x),10667310
sum(x),87144
dumbk(x),17675983
sum(x),80310
sum(x),79762
kurtosis(x),8137984
sd3(x),1133607
sd3(x),1116016
sum(x),79723
mean(x),163739
kurtosis(x),8130873
sd(x),476003
kurtosis(x),8166194
sd(x),469038
kurtosis(x),8130832
sd3(x),1125125
kurt5(x),15782659
sum(x),80092
skew4(x),9100034
mean(x),166715
kurt5(x),16088037
skew4(x),9159129
kurt5(x),16094078
skew4(x),9221838
kurtosis(x),8618204
mean(x),179695
skew4(x),9939159
sum(x),87163
kurtosis(x),8958062
mean(x),168318
kurt5(x),16340543
dumbk(x),18708175
kurt5(x),15812471
sd(x),469689
skewness(x),8369444
kurt5(x),15824060
skew4(x),9711976
sd(x),541397
kurtosis(x),8241276
kurtosis(x),8215222
kurtosis(x),8180619
sd(x),485657
sd(x),461428
sd3(x),1132731
skewness(x),8309126
dumbk(x),17251617
sd3(x),1154328
kurtosis(x),8146352
sd3(x),1119705
sum(x),79951
sd3(x),1114560
skewness(x),9172609
dumbk(x),18833214
kurt5(x),15905773
kurt5(x),17034178
skewness(x),8401216
skewness(x),8576765
sd3(x),1135086
mean(x),166242
dumbk(x),17359302
sd(x),462985
skewness(x),8551463
mean(x),164670
mean(x),161737
sd(x),468812
dumbk(x),17214420
sum(x),80247
skew4(x),9083489
mean(x),163985
skewness(x),8681590
sum(x),96566
skew4(x),9301965
skew4(x),9142551
kurtosis(x),9856067
kurtosis(x),8207546
dumbk(x),17506284
sd3(x),1154736
kurt5(x),16013066
sum(x),80711
mean(x),165190
sd3(x),1140865
kurt5(x),16200738
kurt5(x),15923970
kurtosis(x),8219916
sd3(x),1141090
dumbk(x),17589963
mean(x),163063
sd3(x),1125996
skewness(x),8631262
dumbk(x),17636313
kurtosis(x),9855506
kurt5(x),15878226
mean(x),166817
skew4(x),10069164
skewness(x),8461210
kurtosis(x),8202426
kurtosis(x),8163335
skew4(x),9321553
skewness(x),8401732
skew4(x),9111119
kurt5(x),15778257
sum(x),80298
skew4(x),9047599
kurtosis(x),8126741
dumbk(x),17176084
kurt5(x),15760399
sd(x),464130
dumbk(x),17120650
sd3(x),1140826
kurtosis(x),9788994
sum(x),80331
kurt5(x),15791068
kurt5(x),15776691
kurtosis(x),8103646
sum(x),79968
sd(x),484807
sd3(x),1120331
kurt5(x),15957195
dumbk(x),17079931
sum(x),80149
sum(x),79769
skew4(x),9110722
mean(x),164625
kurt5(x),16192160
dumbk(x),19711645
skew4(x),10545691
kurtosis(x),9019448
sd3(x),1341555
sum(x),106669
dumbk(x),18150985
skew4(x),9207978
sd(x),574998
kurt5(x),17458786
dumbk(x),20338936
dumbk(x),18734527
sum(x),87276
mean(x),176188
sd(x),501402
skewness(x),9000406
skew4(x),9848473
mean(x),179187
kurt5(x),16817398
kurtosis(x),8587729
mean(x),177936
sd(x),513982
kurtosis(x),8809923
skewness(x),8828399
skewness(x),8882686
kurtosis(x),9020015
kurt5(x),16810713
skewness(x),8541421
sd3(x),1201812
kurt5(x),16625017
kurtosis(x),10295090
mean(x),166677
sd(x),487405
skew4(x),9137264
sd(x),490499
kurt5(x),16061219
skewness(x),8425690
sd3(x),1144697
skew4(x),9111432
sd(x),472495
kurt5(x),15801553
sd3(x),1189872
kurtosis(x),8149024
sum(x),80046
skew4(x),9078960
mean(x),165864
dumbk(x),17988394
dumbk(x),17298999
skewness(x),8296395
mean(x),164203
kurtosis(x),8143268
sd(x),474774
sd3(x),1156747
sd3(x),1118078
kurtosis(x),8130309
skewness(x),10016474
skew4(x),9105397
kurtosis(x),8111985
kurtosis(x),8130168
skewness(x),8298237
sd(x),489435
sum(x),79889
dumbk(x),17842803
skewness(x),8987247
mean(x),223048
sd3(x),1201130
sum(x),80354
dumbk(x),17354295
skewness(x),8415833
dumbk(x),18828474
kurt5(x),15971086
sd3(x),1120241
sd(x),468424
skew4(x),9136851
mean(x),166373
kurtosis(x),8164109
dumbk(x),17125701
sd(x),461698
sd(x),459429
sd(x),459952
dumbk(x),17145885
kurtosis(x),8309422
kurtosis(x),8146118
skewness(x),8741101
dumbk(x),18835313
mean(x),163035
sd3(x),1134410
skew4(x),9516904
mean(x),167288
mean(x),162687
skew4(x),9144499
sd3(x),1115543
mean(x),163183
sum(x),80444
kurtosis(x),8195766
sum(x),80008
skew4(x),9102316
sd(x),478643
kurt5(x),16284624
skew4(x),9349124
skewness(x),8383194
kurtosis(x),8208342
sd3(x),1126676
mean(x),165364
kurtosis(x),8151976
sum(x),79949
kurtosis(x),8193135
skew4(x),9087549
skewness(x),8798352
skew4(x),9131380
sum(x),80386
sd(x),489412
sd3(x),1142331
kurtosis(x),8189908
skew4(x),9125815
dumbk(x),19098653
kurt5(x),15849814
sum(x),80272
sd(x),464770
dumbk(x),17198760
mean(x),162970
sd(x),460479
kurt5(x),15831867
mean(x),164148
dumbk(x),17179984
skewness(x),8337762
sd(x),468193
dumbk(x),17396055
sd(x),460558
skewness(x),8338942
kurt5(x),15768658
sd3(x),1118753
skew4(x),9030828
mean(x),165598
mean(x),162261
sd3(x),1114872
dumbk(x),18717985
kurt5(x),16149515
sd(x),469195
kurt5(x),15852818
skew4(x),9086645
skewness(x),8319928
mean(x),164320
sum(x),80024
mean(x),176867
kurtosis(x),8150392
mean(x),163781
sd3(x),1147405
skew4(x),9029004
skew4(x),9128791
mean(x),177714
sd3(x),1169122
dumbk(x),17315760
kurtosis(x),8192310
skew4(x),9067213
sd(x),470754
sd3(x),1116765
sum(x),80172
sd(x),460518
dumbk(x),20182887
mean(x),176385
sd3(x),1223594
kurtosis(x),8893116
sd3(x),1216469
dumbk(x),20485113
sd(x),500647
sum(x),86761
dumbk(x),18508742
sd3(x),1225832
skew4(x),9831421
skewness(x),9025643
skewness(x),8996051
dumbk(x),18602792
mean(x),176516
kurt5(x),17233324
skew4(x),10001005
skew4(x),9084072
skew4(x),9243927
mean(x),165887
skewness(x),8457153
kurtosis(x),8458835
sd(x),542365
mean(x),192137
dumbk(x),20142227
sd(x),474053
skewness(x),8457011
kurtosis(x),8241767
