expr,time
mean(x),272452
skew4(x),9308403
sd(x),552303
sum(x),82112
mean(x),164878
sum(x),79779
skew4(x),8899519
mean(x),166476
sum(x),80192
skew4(x),8847599
kurt5(x),15848956
kurtosis(x),8301869
sum(x),79900
skew4(x),8963277
dumbk(x),17382525
sum(x),79992
skew4(x),8951350
skewness(x),8407416
sd3(x),1498114
kurtosis(x),8499153
sd(x),487107
mean(x),164863
kurt5(x),15882720
sum(x),80474
skewness(x),8304989
sd(x),471968
mean(x),164684
sd3(x),1470210
skewness(x),8293813
kurtosis(x),8150418
mean(x),163715
sum(x),79729
kurtosis(x),8236994
mean(x),164048
sum(x),79746
sd(x),481916
kurt5(x),15917642
skew4(x),8873238
skew4(x),8999838
skew4(x),9095145
kurtosis(x),8190136
sum(x),80266
sd3(x),1495643
sd3(x),1463313
sum(x),79893
skewness(x),9930550
mean(x),164474
sum(x),82592
sd3(x),1472229
dumbk(x),17086382
sum(x),80260
sd(x),460395
sd(x),459430
kurtosis(x),8255479
dumbk(x),17250857
sum(x),80213
sum(x),79792
skewness(x),8365026
sum(x),79699
sd(x),469111
sum(x),79893
sd(x),459991
sum(x),79930
kurt5(x),16889060
skew4(x),9740477
skew4(x),9775103
kurt5(x),16672109
mean(x),216355
sum(x),87711
sd(x),566719
sd(x),522300
dumbk(x),17422730
kurt5(x),15890890
kurt5(x),15776084
skew4(x),8873099
sd(x),463711
dumbk(x),18716991
sum(x),80256
sd(x),459751
sum(x),101855
dumbk(x),17406374
kurtosis(x),8209952
kurt5(x),15951428
sd(x),472556
sd3(x),1465959
mean(x),166405
dumbk(x),17217570
sd(x),499361
skewness(x),8376424
sum(x),80439
sum(x),79810
skew4(x),9051829
kurtosis(x),8192695
kurt5(x),16279109
dumbk(x),17480884
sum(x),119672
dumbk(x),18876006
dumbk(x),17050775
kurt5(x),15866012
sum(x),80593
sd3(x),1549605
kurt5(x),16015614
mean(x),165639
skew4(x),8922973
sd(x),466940
sd3(x),1490603
kurt5(x),15786562
sum(x),80108
kurt5(x),15803480
dumbk(x),17205634
kurtosis(x),8195328
skew4(x),8870980
skewness(x),8341270
skewness(x),8344428
sd3(x),1499690
skewness(x),8334717
dumbk(x),18870393
mean(x),202153
skew4(x),12982162
sd3(x),1622478
sd(x),537874
sd3(x),1593865
sum(x),85405
sd3(x),1568262
skew4(x),9305941
skew4(x),9245117
mean(x),178399
sd3(x),1464178
sd(x),463398
dumbk(x),18187523
skewness(x),8534746
kurt5(x),16313239
sd3(x),1582748
dumbk(x),17625283
sum(x),80239
skewness(x),9055538
kurt5(x),16516695
dumbk(x),17665959
sum(x),80292
dumbk(x),19242763
dumbk(x),17416551
sd(x),460139
mean(x),162680
mean(x),161734
sd3(x),1479838
kurtosis(x),8482998
kurt5(x),16157364
sd3(x),1465841
mean(x),167284
dumbk(x),17385071
sum(x),80205
kurtosis(x),8774925
skewness(x),8622056
skewness(x),8371894
skewness(x),10087092
sd3(x),1508370
dumbk(x),17329679
kurt5(x),15828530
kurtosis(x),8240507
sd(x),472269
skewness(x),8367216
skewness(x),8528412
kurt5(x),17299039
mean(x),185392
sd(x),486030
dumbk(x),17586062
kurt5(x),16267781
sum(x),94001
mean(x),180386
kurtosis(x),8365782
dumbk(x),19401625
kurtosis(x),8180023
skewness(x),8418569
skew4(x),9318385
skewness(x),8604348
skewness(x),8386864
dumbk(x),17202112
skew4(x),8996897
skewness(x),8365025
sd3(x),1470106
mean(x),165145
sd(x),471702
dumbk(x),17126374
skew4(x),9412557
kurt5(x),16545061
sum(x),85301
kurt5(x),15938450
kurtosis(x),9911791
dumbk(x),17474914
mean(x),220200
sd3(x),1622056
kurt5(x),17199128
kurt5(x),16882960
sd3(x),1596723
sd3(x),1592987
skewness(x),9061417
skewness(x),9004330
mean(x),178294
skew4(x),9610224
sd3(x),1589711
sd3(x),1588211
skewness(x),9094944
sum(x),87477
kurtosis(x),8865025
kurt5(x),17190417
kurtosis(x),8960333
sd3(x),1629021
dumbk(x),17556569
sd(x),460248
sd3(x),1480631
skewness(x),9940603
mean(x),166715
dumbk(x),17062154
kurt5(x),15827489
sd3(x),1464725
dumbk(x),17185153
sum(x),80010
sd(x),460589
sd3(x),1490500
sd3(x),1464259
sd3(x),1462766
sd3(x),1467017
kurtosis(x),8437006
mean(x),165892
sd3(x),1469091
sd(x),470293
sd(x),469467
skewness(x),8381436
dumbk(x),17482342
sd3(x),1478700
kurtosis(x),8213793
sd3(x),1508124
kurt5(x),15820423
kurt5(x),15816512
dumbk(x),19882652
sum(x),80613
skew4(x),9034488
kurtosis(x),8228760
sd(x),471307
kurt5(x),15956498
kurtosis(x),8216406
kurt5(x),15816968
sd(x),471240
skewness(x),8297630
skew4(x),8901634
skew4(x),8887007
skew4(x),8888475
sum(x),80149
sd(x),469953
sd3(x),1466716
dumbk(x),17088201
sum(x),80272
kurt5(x),15851396
dumbk(x),20199460
kurtosis(x),8176095
mean(x),164499
sum(x),79877
sum(x),79597
skewness(x),9944402
sum(x),80715
dumbk(x),17032900
sum(x),80360
sum(x),79956
kurtosis(x),8486891
sd3(x),1809456
sd3(x),1643621
sum(x),86946
mean(x),186335
kurtosis(x),8632085
sd(x),486434
kurtosis(x),9034574
sd(x),483415
kurtosis(x),9101563
sd3(x),1548745
kurt5(x),17957371
sum(x),98807
skew4(x),9441683
mean(x),190368
kurt5(x),16724338
skew4(x),9206144
kurt5(x),16376560
skew4(x),8908937
kurtosis(x),8221272
mean(x),164212
skew4(x),9285389
sum(x),82130
kurtosis(x),8275163
mean(x),163747
kurt5(x),15849205
