expr,time
mean(x),163830
sd(x),362903
dumbk(x),15398994
skew4(x),13063915
kurt5(x),13182295
sum(x),81744
kurt5(x),17644567
kurtosis(x),9341541
dumbk(x),18108761
mean(x),173945
sd3(x),891131
kurt5(x),13710844
kurt5(x),13513872
sd3(x),869937
sd3(x),913848
skewness(x),7853474
skewness(x),7357122
mean(x),163664
skew4(x),12765824
sd3(x),864025
sd3(x),863174
skewness(x),7513955
sum(x),80734
kurtosis(x),7317123
kurt5(x),13696878
kurtosis(x),7293815
sd3(x),856176
dumbk(x),15437980
sd(x),337021
sd3(x),926519
skewness(x),7710237
mean(x),165737
dumbk(x),15784583
kurt5(x),13363228
sd3(x),894560
dumbk(x),15620257
sum(x),81231
sd(x),359294
sd3(x),863931
sd3(x),848851
sd3(x),942180
sd3(x),857605
kurtosis(x),7291392
mean(x),164290
sd3(x),857056
sd(x),351202
sd(x),329456
skewness(x),8228759
dumbk(x),15606577
sd3(x),863414
kurtosis(x),7460631
sd3(x),854817
kurt5(x),13339443
kurt5(x),14145059
dumbk(x),15841175
sum(x),80701
skew4(x),13497732
kurtosis(x),7490954
sd(x),377380
kurt5(x),13851672
kurtosis(x),7354652
kurt5(x),13289915
sd(x),374938
skewness(x),7528464
skew4(x),12709885
skew4(x),12793454
skew4(x),12725863
sum(x),81538
sd(x),371850
sd3(x),855326
dumbk(x),15294903
sum(x),80611
kurt5(x),13692276
dumbk(x),15378269
kurtosis(x),7198276
mean(x),164126
sum(x),80169
sum(x),79871
skewness(x),7512010
sum(x),111925
dumbk(x),15454883
sum(x),81068
sum(x),80059
kurtosis(x),7299998
sd3(x),863683
sd3(x),852105
sum(x),91117
mean(x),175279
kurtosis(x),7317254
sd(x),373211
kurtosis(x),7381436
sd(x),374414
kurtosis(x),7429399
sd3(x),943815
kurt5(x),13598807
sum(x),84456
skew4(x),13080025
mean(x),179582
kurt5(x),13264991
skew4(x),12643391
kurt5(x),13300743
skew4(x),12673164
kurtosis(x),7388895
mean(x),164830
skew4(x),12732189
sum(x),97108
kurtosis(x),7283817
mean(x),165336
kurt5(x),13583000
dumbk(x),15652098
kurt5(x),13177668
sd(x),345098
skewness(x),7737825
kurt5(x),13640907
skew4(x),12551048
sd(x),370987
kurtosis(x),7326115
kurtosis(x),7289011
kurtosis(x),7346401
sd(x),397271
sd(x),332716
sd3(x),893083
skewness(x),7581162
dumbk(x),15796647
sd3(x),867939
kurtosis(x),7340130
sd3(x),859916
sum(x),80422
sd3(x),869136
skewness(x),7468533
dumbk(x),15413820
kurt5(x),13485784
kurt5(x),13260889
skewness(x),7418359
skewness(x),7483771
sd3(x),860336
mean(x),164256
dumbk(x),15716556
sd(x),334420
skewness(x),7589943
mean(x),164190
mean(x),183637
sd(x),348331
dumbk(x),15375251
sum(x),80959
skew4(x),12649955
mean(x),165959
skewness(x),7628248
sum(x),80673
skew4(x),12571900
skew4(x),12711240
kurtosis(x),7373753
kurtosis(x),7292946
dumbk(x),15704223
sd3(x),883450
kurt5(x),13317505
sum(x),82068
mean(x),168319
sd3(x),852954
kurt5(x),13154159
kurt5(x),13259325
kurtosis(x),7613197
sd3(x),856428
dumbk(x),15586259
mean(x),245849
sd3(x),1152134
skewness(x),8982457
dumbk(x),16784984
kurtosis(x),7972554
kurt5(x),14073236
mean(x),184802
skew4(x),13186252
skewness(x),7514886
kurtosis(x),7311978
kurtosis(x),7627342
skew4(x),12776339
skewness(x),7505026
skew4(x),12692836
kurt5(x),13532708
sum(x),82209
skew4(x),12532315
kurtosis(x),7318605
dumbk(x),15687405
kurt5(x),13784012
sd(x),352996
dumbk(x),15404579
sd3(x),862476
kurtosis(x),21870906
sum(x),91891
kurt5(x),14245266
kurt5(x),13638538
kurtosis(x),7540093
sum(x),82769
sd(x),418812
sd3(x),959416
kurt5(x),13765753
dumbk(x),16616243
sum(x),83174
sum(x),82252
skew4(x),13159962
mean(x),167354
kurt5(x),13216055
dumbk(x),15353976
skew4(x),12757727
kurtosis(x),7293419
sd3(x),856748
sum(x),80484
dumbk(x),15380487
skew4(x),12702359
sd(x),415490
kurt5(x),13319726
dumbk(x),15238260
dumbk(x),15272555
sum(x),91081
mean(x),163349
sd(x),334449
skewness(x),7837035
skew4(x),12572490
mean(x),167507
kurt5(x),13061900
kurtosis(x),7504086
mean(x),164846
sd(x),370975
kurtosis(x),7179613
skewness(x),7816315
skewness(x),7356320
kurtosis(x),7289771
kurt5(x),13330840
skewness(x),7763760
sd3(x),885454
kurt5(x),14062991
kurtosis(x),7441134
mean(x),185121
sd(x),383185
skew4(x),12784374
sd(x),370821
kurt5(x),13268752
skewness(x),7328881
sd3(x),855331
skew4(x),13050688
sd(x),360801
kurt5(x),13142913
sd3(x),850956
kurtosis(x),7245465
sum(x),80650
skew4(x),12685639
mean(x),169355
dumbk(x),15492621
dumbk(x),15271842
skewness(x),7403538
mean(x),163824
kurtosis(x),7646426
sd(x),378232
sd3(x),891215
sd3(x),871755
kurtosis(x),7446886
skewness(x),7766876
skew4(x),12570699
kurtosis(x),7270161
kurtosis(x),7294242
skewness(x),7436296
sd(x),399556
sum(x),80694
dumbk(x),15839718
skewness(x),7398993
mean(x),165613
sd3(x),863003
sum(x),84468
dumbk(x),15383884
skewness(x),7445566
dumbk(x),15707681
kurt5(x),13205274
sd3(x),855277
sd(x),342001
skew4(x),12712373
mean(x),168446
kurtosis(x),7363278
dumbk(x),15639754
sd(x),333445
sd(x),347709
sd(x),367690
dumbk(x),15525781
kurtosis(x),7212124
kurtosis(x),7453901
skewness(x),7369031
dumbk(x),15567785
mean(x),167123
sd3(x),889577
skew4(x),13670934
mean(x),172229
mean(x),166238
skew4(x),12838179
sd3(x),872080
mean(x),178595
sum(x),90530
kurtosis(x),7179218
sum(x),80246
skew4(x),13042773
sd(x),374206
kurt5(x),13303535
skew4(x),12694426
skewness(x),7458289
kurtosis(x),7282637
sd3(x),862658
mean(x),166849
kurtosis(x),7510064
sum(x),80882
kurtosis(x),7308392
skew4(x),14154191
skewness(x),8912995
skew4(x),16240439
sum(x),150576
sd(x),541572
sd3(x),1135160
kurtosis(x),9660911
skew4(x),17538249
dumbk(x),22823074
kurt5(x),18227932
sum(x),345030
sd(x),708383
dumbk(x),20521614
mean(x),228922
sd(x),476093
kurt5(x),17452410
mean(x),433641
dumbk(x),21205494
skewness(x),9345711
sd(x),636711
dumbk(x),21112618
sd(x),504126
skewness(x),9654669
kurt5(x),16898930
sd3(x),1234631
skew4(x),16447544
mean(x),364522
mean(x),251444
sd3(x),1234177
dumbk(x),20838063
kurt5(x),17797117
sd(x),520110
kurt5(x),18531501
skew4(x),17371150
skewness(x),10429588
mean(x),225565
sum(x),109429
mean(x),226559
kurtosis(x),11052770
mean(x),272340
sd3(x),1230179
skew4(x),17541300
skew4(x),17584752
mean(x),350299
sd3(x),1185526
dumbk(x),22342520
kurtosis(x),10147674
skew4(x),17397921
sd(x),562210
sd3(x),1180511
sum(x),141628
sd(x),575717
dumbk(x),21913166
mean(x),226764
sd3(x),1178630
kurtosis(x),10227608
sd3(x),1218200
dumbk(x),21927389
sd(x),450096
sum(x),109096
dumbk(x),21398030
sd3(x),1193051
skew4(x),17480447
skewness(x),10680159
skewness(x),10557950
dumbk(x),21583849
mean(x),233604
kurt5(x),18198925
skew4(x),17345497
skew4(x),17691553
skew4(x),17850580
mean(x),371218
skewness(x),10491385
kurtosis(x),9918750
sd(x),498359
mean(x),235957
dumbk(x),22116747
sd(x),582723
skewness(x),12620064
kurtosis(x),12841178
kurt5(x),20875759
sd3(x),1285144
sum(x),162828
dumbk(x),24724967
kurt5(x),17776482
mean(x),244053
skewness(x),11020437
sd3(x),1210984
dumbk(x),21358650
sum(x),109654
kurt5(x),18311946
sd3(x),1193748
mean(x),244968
mean(x),266811
skewness(x),12737136
sum(x),121048
dumbk(x),23731067
sd3(x),1273502
mean(x),252800
kurt5(x),19009604
kurtosis(x),11230177
kurt5(x),18048907
skew4(x),17536918
skew4(x),17391255
kurt5(x),18187046
sd(x),841213
sd(x),499144
dumbk(x),24138816
mean(x),221427
kurt5(x),21137516
mean(x),398762
sd(x),656421
kurtosis(x),10582892
kurt5(x),19932050
dumbk(x),22327773
dumbk(x),23679938
sum(x),109746
kurtosis(x),10274447
skew4(x),17716737
dumbk(x),21521621
sum(x),110073
skew4(x),17102460
dumbk(x),21768742
skewness(x),10112345
mean(x),229164
dumbk(x),20970693
skew4(x),17823127
kurtosis(x),12171970
skewness(x),10517839
kurtosis(x),10675975
mean(x),248620
sd3(x),1187155
skewness(x),10068412
kurt5(x),18901727
skewness(x),10456497
sd3(x),1197269
skew4(x),17194037
skew4(x),17180017
mean(x),250966
kurt5(x),18058969
sd3(x),1183973
skewness(x),11449040
sd(x),889336
sd(x),548362
skewness(x),11521018
kurtosis(x),10068956
mean(x),224969
sd(x),543836
skew4(x),17113137
skewness(x),10670117
dumbk(x),21618617
skew4(x),17285354
kurtosis(x),10374487
kurtosis(x),10337271
skewness(x),10027795
sd3(x),1168895
sum(x),109354
skew4(x),16731695
skew4(x),19395629
skew4(x),19222912
sd3(x),1338993
sd3(x),1322638
skewness(x),10753597
sd3(x),1346076
dumbk(x),24649875
sum(x),114431
kurtosis(x),9428590
sd(x),514003
skewness(x),9908512
sd(x),492689
skew4(x),19994283
dumbk(x),21916803
sd(x),512372
mean(x),229154
sd(x),480918
dumbk(x),21592754
sd3(x),1186928
mean(x),230021
dumbk(x),22135838
skewness(x),10245287
kurtosis(x),9764490
sd3(x),1198864
sum(x),119342
sd3(x),1169993
sd(x),667707
kurt5(x),18129963
skew4(x),16951616
mean(x),303233
sum(x),113523
mean(x),233300
mean(x),223870
sum(x),112005
skewness(x),10497272
sd3(x),1209083
kurt5(x),18206802
sd(x),685100
sum(x),111703
sd3(x),1172742
sd3(x),1154282
sd(x),473093
sd(x),469866
dumbk(x),21187545
skewness(x),10314513
skew4(x),17438396
sd(x),1136699
kurtosis(x),11310107
sum(x),243352
sd(x),723074
kurtosis(x),10295678
sd3(x),1190035
kurt5(x),17955057
skewness(x),10412186
mean(x),258278
sum(x),112226
dumbk(x),20929145
sd(x),475712
dumbk(x),22275050
skewness(x),9646992
sd3(x),1185289
skewness(x),10384783
kurtosis(x),10120578
mean(x),248301
sd3(x),1204916
sum(x),116533
dumbk(x),22152124
mean(x),213450
sd(x),437451
kurtosis(x),12866662
kurt5(x),18304588
skewness(x),10975655
dumbk(x),35958777
kurtosis(x),10155336
kurtosis(x),9170708
skewness(x),8156954
kurtosis(x),7697230
kurtosis(x),8058667
sd(x),403376
kurtosis(x),7452493
kurt5(x),13676470
mean(x),170537
sum(x),80760
skew4(x),12883694
kurt5(x),13190024
kurt5(x),13986226
sd(x),393695
kurt5(x),13657898
sd3(x),880385
sd(x),417604
kurtosis(x),7405348
skew4(x),12670219
sd(x),354946
sd3(x),1039979
sum(x),80974
dumbk(x),15894108
skew4(x),12956735
dumbk(x),15279766
kurtosis(x),7587486
kurtosis(x),7243200
sum(x),80875
kurtosis(x),7650169
dumbk(x),16493289
sum(x),115000
kurt5(x),13267100
kurt5(x),13216740
kurt5(x),13200601
dumbk(x),15367693
kurt5(x),13273247
kurtosis(x),7211485
kurtosis(x),7383249
dumbk(x),15176859
dumbk(x),15285791
skew4(x),12659007
sd(x),342149
skew4(x),12869124
sd(x),361221
sd3(x),851878
skewness(x),7430733
mean(x),163931
sd3(x),852943
sum(x),90895
sd(x),421276
sum(x),136239
skew4(x),12517004
kurtosis(x),7372651
skewness(x),9344948
kurt5(x),16260810
sd(x),479639
mean(x),199249
sd(x),364760
sd3(x),883700
mean(x),170377
mean(x),166244
skewness(x),7843983
mean(x),170870
kurt5(x),14363539
dumbk(x),17111569
mean(x),201146
kurtosis(x),7617717
skewness(x),7856481
sum(x),87697
dumbk(x),15944970
skew4(x),13170066
mean(x),201203
skewness(x),7867574
sum(x),85633
kurt5(x),13690046
sum(x),109269
skewness(x),7705881
sd3(x),896699
mean(x),174364
sd(x),395849
skew4(x),13060143
skewness(x),8088712
kurt5(x),13802163
sd3(x),883372
skew4(x),14002232
skewness(x),8525633
skewness(x),7547952
skew4(x),13046119
sd(x),401378
skewness(x),7636073
dumbk(x),15493448
skew4(x),13063813
skew4(x),12895324
sum(x),87866
kurtosis(x),7671215
mean(x),172890
skewness(x),7382208
sum(x),81052
skew4(x),12819817
dumbk(x),15520680
mean(x),163711
kurtosis(x),7277531
skew4(x),12897109
kurtosis(x),7329326
mean(x),165155
kurt5(x),13245276
sum(x),81456
sd3(x),894978
sum(x),83289
sd3(x),870505
dumbk(x),17749779
dumbk(x),15928052
skewness(x),7705693
kurtosis(x),7316389
mean(x),164290
sd(x),373909
sd(x),330839
mean(x),163146
skewness(x),7802994
sum(x),81016
kurt5(x),13202618
kurt5(x),13242960
sd3(x),875790
sd(x),372136
skewness(x),7683270
kurt5(x),13653730
skew4(x),12738314
sum(x),121256
dumbk(x),15481738
kurt5(x),13445022
skew4(x),12909471
sd(x),359112
skew4(x),12764621
sd(x),343955
kurtosis(x),9349420
mean(x),214718
skewness(x),9729469
dumbk(x),16790591
skewness(x),7919486
skew4(x),13378142
kurtosis(x),7957002
skewness(x),7311358
skew4(x),12961772
kurt5(x),13340916
sum(x),82250
sum(x),79973
sd3(x),852554
sd(x),390589
kurtosis(x),7244597
mean(x),188646
dumbk(x),15361021
sd3(x),954795
sum(x),80514
skewness(x),7715376
skewness(x),7325680
skew4(x),12819996
skew4(x),12784687
sum(x),81983
kurtosis(x),7636635
sum(x),81587
mean(x),165522
kurt5(x),13466844
mean(x),170484
kurt5(x),13225770
mean(x),166937
skew4(x),12752513
skew4(x),12755462
mean(x),262903
sd(x),425388
skewness(x),7548788
sd(x),362167
kurt5(x),13300097
skewness(x),7370425
kurt5(x),13361105
mean(x),183558
kurtosis(x),7264582
kurt5(x),14588051
kurt5(x),13612649
sd(x),416053
skewness(x),7406992
skewness(x),7421320
"slow_sd(x, w)",1198092
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14792127
"sd3(x, wts = w)",1000878
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14409175
"slow_sd(x, w)",6540238
"sd3(x, wts = w)",1017799
"slow_sd(x, w)",963297
"sd3(x, wts = w)",1013600
"sd3(x, wts = w)",998916
"sd3(x, wts = w)",997411
"sd3(x, wts = w)",1056098
"slow_sd(x, w)",950963
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14612275
"slow_sd(x, w)",1062216
"sd3(x, wts = w)",1025280
"sd3(x, wts = w)",993118
"slow_sd(x, w)",1072252
"slow_sd(x, w)",954918
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14657407
"sd3(x, wts = w)",1007043
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14844694
"slow_sd(x, w)",969096
"slow_sd(x, w)",1102956
"sd3(x, wts = w)",1027580
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14531344
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14572855
"sd3(x, wts = w)",1043035
"slow_sd(x, w)",981988
"sd3(x, wts = w)",1094422
"sd3(x, wts = w)",990416
"sd3(x, wts = w)",1103912
"sd3(x, wts = w)",1016562
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14430608
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14454606
"slow_sd(x, w)",1451903
"slow_sd(x, w)",1934690
"slow_sd(x, w)",1734960
"sd3(x, wts = w)",1008983
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",15345834
"slow_sd(x, w)",1790629
"slow_sd(x, w)",1734511
"slow_sd(x, w)",1748645
"slow_sd(x, w)",1734072
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14869213
"sd3(x, wts = w)",1023099
"slow_sd(x, w)",1679845
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14743180
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14899873
"sd3(x, wts = w)",998720
"sd3(x, wts = w)",990280
"slow_sd(x, w)",1705978
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14555823
"slow_sd(x, w)",1717116
"slow_sd(x, w)",1702747
"slow_sd(x, w)",1687953
"sd3(x, wts = w)",1059649
"sd3(x, wts = w)",1099908
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14440856
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14863540
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14503001
"slow_sd(x, w)",1727928
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14882739
"slow_sd(x, w)",1746052
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14965754
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14499618
"sd3(x, wts = w)",994913
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14474762
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14977573
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14672551
"slow_sd(x, w)",1713893
"sd3(x, wts = w)",1016547
"slow_sd(x, w)",1664046
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14841172
"slow_sd(x, w)",1719649
"slow_sd(x, w)",1683194
"slow_sd(x, w)",1713844
"sd3(x, wts = w)",1008123
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",15093712
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14633708
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14620052
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14908416
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14872019
"sd3(x, wts = w)",996625
"sd3(x, wts = w)",988626
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14600590
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14513794
"sd3(x, wts = w)",1023789
"slow_sd(x, w)",2038207
"slow_sd(x, w)",1712446
"slow_sd(x, w)",6720997
"sd3(x, wts = w)",1010606
"sd3(x, wts = w)",1011907
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14630713
"sd3(x, wts = w)",1015516
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14451753
"sd3(x, wts = w)",1014551
"sd3(x, wts = w)",989223
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14865705
"slow_sd(x, w)",957342
"sd3(x, wts = w)",1021635
"slow_sd(x, w)",955315
"sd3(x, wts = w)",1021428
"sd3(x, wts = w)",1098691
"sd3(x, wts = w)",989324
"slow_sd(x, w)",1167611
"slow_sd(x, w)",1148826
"slow_sd(x, w)",987787
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14610285
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14367245
"sd3(x, wts = w)",996213
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14651606
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16147146
"slow_sd(x, w)",1275222
"slow_sd(x, w)",1205502
"sd3(x, wts = w)",1191459
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",15441792
"slow_sd(x, w)",1348063
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",15747559
"slow_sd(x, w)",1160920
"sd3(x, wts = w)",1060373
"sd3(x, wts = w)",1016048
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",15465162
"sd3(x, wts = w)",1057175
"slow_sd(x, w)",1366731
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",15423871
"slow_sd(x, w)",1734822
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14685164
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14531511
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14175122
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14811185
"sd3(x, wts = w)",998431
"sd3(x, wts = w)",1095937
"slow_sd(x, w)",1875076
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14331934
"sd3(x, wts = w)",1081226
"slow_sd(x, w)",1891203
"slow_sd(x, w)",1708457
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14832706
"slow_sd(x, w)",1955982
"slow_sd(x, w)",1688466
"slow_sd(x, w)",1697702
"sd3(x, wts = w)",1037492
"slow_sd(x, w)",1666444
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14780944
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14612172
"slow_sd(x, w)",1747914
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16132772
"slow_sd(x, w)",2158259
"sd3(x, wts = w)",1280420
"sd3(x, wts = w)",1256127
"slow_sd(x, w)",2066526
"slow_sd(x, w)",2071106
"sd3(x, wts = w)",1203225
"sd3(x, wts = w)",1219200
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16416397
"sd3(x, wts = w)",1020207
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14857015
"sd3(x, wts = w)",1073266
"slow_sd(x, w)",2007275
"sd3(x, wts = w)",1110590
"sd3(x, wts = w)",1083529
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16018379
"sd3(x, wts = w)",1042236
"sd3(x, wts = w)",1090388
"sd3(x, wts = w)",1048411
"slow_sd(x, w)",1767850
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14956027
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14856311
"sd3(x, wts = w)",1062565
"sd3(x, wts = w)",1040023
"slow_sd(x, w)",1732143
"sd3(x, wts = w)",1002107
"slow_sd(x, w)",1720597
"sd3(x, wts = w)",1008700
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14601468
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14620612
"sd3(x, wts = w)",993660
"slow_sd(x, w)",1717738
"sd3(x, wts = w)",1000932
"sd3(x, wts = w)",1001816
"sd3(x, wts = w)",1085312
"slow_sd(x, w)",1671983
"slow_sd(x, w)",2131815
"slow_sd(x, w)",1771616
"slow_sd(x, w)",6782644
"sd3(x, wts = w)",1041573
"slow_sd(x, w)",947517
"slow_sd(x, w)",953584
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14700031
"sd3(x, wts = w)",998124
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14459624
"slow_sd(x, w)",959437
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14933996
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14515966
"slow_sd(x, w)",981098
"slow_sd(x, w)",953556
"sd3(x, wts = w)",1005381
"sd3(x, wts = w)",1011410
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14614695
