expr,time
sd(x),481122
skewness(x),8304515
skewness(x),8340098
"slow_sd(x, w)",1958602
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17401963
"sd3(x, wts = w)",1041113
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16989636
"slow_sd(x, w)",1859801
"sd3(x, wts = w)",1020772
"slow_sd(x, w)",2093638
"sd3(x, wts = w)",993743
"sd3(x, wts = w)",980791
"sd3(x, wts = w)",980035
"sd3(x, wts = w)",982593
"slow_sd(x, w)",3083495
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16440553
"slow_sd(x, w)",1398540
"sd3(x, wts = w)",992632
"sd3(x, wts = w)",981122
"slow_sd(x, w)",1429986
"slow_sd(x, w)",2842151
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16439498
"sd3(x, wts = w)",1027562
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16385433
"slow_sd(x, w)",1402690
"slow_sd(x, w)",1480828
"sd3(x, wts = w)",1049551
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16374857
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16320446
"sd3(x, wts = w)",981273
"slow_sd(x, w)",1463126
"sd3(x, wts = w)",991929
"sd3(x, wts = w)",980813
"sd3(x, wts = w)",980206
"sd3(x, wts = w)",1003975
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16553461
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16490351
"slow_sd(x, w)",2761554
"slow_sd(x, w)",1452963
"slow_sd(x, w)",1407706
"sd3(x, wts = w)",999799
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16497686
"slow_sd(x, w)",2843536
"slow_sd(x, w)",1421250
"slow_sd(x, w)",1412121
"slow_sd(x, w)",2764482
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16354207
"sd3(x, wts = w)",984299
"slow_sd(x, w)",1399278
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16568306
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16485598
"sd3(x, wts = w)",1004986
"sd3(x, wts = w)",980570
"slow_sd(x, w)",1408502
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16434979
"slow_sd(x, w)",2772984
"slow_sd(x, w)",1422246
"slow_sd(x, w)",1439250
"sd3(x, wts = w)",997799
"sd3(x, wts = w)",1003424
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16340489
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16725056
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16471534
"slow_sd(x, w)",2713500
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16301857
"slow_sd(x, w)",1402286
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16434109
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16342047
"sd3(x, wts = w)",1046465
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16818694
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16744872
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17163735
"slow_sd(x, w)",1512398
"sd3(x, wts = w)",1111684
"slow_sd(x, w)",2738998
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16865452
"slow_sd(x, w)",1445434
"slow_sd(x, w)",1443105
"slow_sd(x, w)",2769456
"sd3(x, wts = w)",1000089
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16473564
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16774618
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16443483
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16453751
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16525696
"sd3(x, wts = w)",982601
"sd3(x, wts = w)",982696
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16356700
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16310569
"sd3(x, wts = w)",982100
"slow_sd(x, w)",1409887
"slow_sd(x, w)",1417976
"slow_sd(x, w)",2778906
"sd3(x, wts = w)",1029885
"sd3(x, wts = w)",981435
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16384743
"sd3(x, wts = w)",981485
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16329376
"sd3(x, wts = w)",1002177
"sd3(x, wts = w)",982200
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16332492
