expr,time
sd(x),645655
sum(x),85690
sd3(x),1685034
sd3(x),1649701
sd(x),537795
sd(x),459459
dumbk(x),18856627
skewness(x),9079074
skew4(x),9759246
sd(x),536526
kurtosis(x),9821950
sum(x),98695
sd(x),599956
kurtosis(x),9005545
sd3(x),1622590
kurt5(x),17850535
skewness(x),12675889
mean(x),181399
sum(x),86908
dumbk(x),19708217
sd(x),510533
dumbk(x),18490937
skewness(x),9891758
sd3(x),1721568
skewness(x),11308775
kurtosis(x),10055645
mean(x),204343
sd3(x),2404390
sum(x),221968
dumbk(x),23093475
mean(x),254492
sd(x),624086
kurtosis(x),12695981
kurt5(x),19797313
skewness(x),10551764
dumbk(x),20016756
kurtosis(x),9556623
kurtosis(x),10509975
skewness(x),9522987
kurtosis(x),10588727
kurtosis(x),10131407
sd(x),532241
kurtosis(x),10275252
kurt5(x),19132960
mean(x),216893
sum(x),93090
skew4(x),9241768
kurt5(x),17432890
kurt5(x),17315399
sd(x),527977
kurt5(x),18529124
sd3(x),1823631
sd(x),584345
kurtosis(x),10405753
skew4(x),10463994
sd(x),553009
sd3(x),1748655
sum(x),88084
dumbk(x),19421400
skew4(x),10432768
dumbk(x),19260975
kurtosis(x),9000522
kurtosis(x),9676774
sum(x),84889
kurtosis(x),9057479
dumbk(x),21356645
sum(x),87064
kurt5(x),20608340
kurt5(x),21187484
kurt5(x),21271920
dumbk(x),23458313
kurt5(x),18760750
kurtosis(x),10685123
kurtosis(x),10142389
dumbk(x),20980230
dumbk(x),19948168
skew4(x),12201269
sd(x),690242
skew4(x),11826906
sd(x),623593
sd3(x),1820225
skewness(x),10533754
mean(x),193818
sd3(x),1705124
sum(x),93541
sd(x),651993
sum(x),108363
skew4(x),11473488
kurtosis(x),9917776
skewness(x),11899234
kurt5(x),18879639
sd(x),597413
mean(x),216932
sd(x),569271
sd3(x),2224381
mean(x),252691
mean(x),195551
skewness(x),9823640
mean(x),182094
kurt5(x),18193360
dumbk(x),20264061
mean(x),219517
kurtosis(x),8856338
skewness(x),11432371
sum(x),91220
dumbk(x),19941324
skew4(x),12295006
mean(x),206192
skewness(x),9713205
sum(x),87198
kurt5(x),19946245
sum(x),241483
skewness(x),9771522
sd3(x),1794578
mean(x),188849
sd(x),529158
skew4(x),10448300
skewness(x),12307093
kurt5(x),18820353
sd3(x),1690543
skew4(x),11632309
skewness(x),9188891
skewness(x),10632345
skew4(x),10485607
sd(x),638566
skewness(x),10419450
dumbk(x),23995792
skew4(x),10989188
skew4(x),10848436
sum(x),103944
kurtosis(x),10582665
mean(x),189015
skewness(x),9580627
sum(x),89880
skew4(x),11010271
dumbk(x),21263060
mean(x),208982
kurtosis(x),12242336
skew4(x),9908478
kurtosis(x),10071198
mean(x),181647
kurt5(x),17798010
sum(x),95366
sd3(x),1606678
sum(x),87535
sd3(x),1608074
dumbk(x),19525708
dumbk(x),19659365
skewness(x),9114274
kurtosis(x),9410582
