expr,time
sum(x),86949
skew4(x),9223995
sd(x),486325
kurt5(x),16321968
skew4(x),9338024
skewness(x),8446806
kurtosis(x),8247752
sd3(x),1129652
mean(x),166555
kurtosis(x),8151332
sum(x),79758
kurtosis(x),8224155
skew4(x),9190220
skewness(x),8549952
skew4(x),9185482
sum(x),92972
sd(x),498705
sd3(x),1117986
kurtosis(x),8203978
skew4(x),9260878
dumbk(x),18787048
kurt5(x),16333898
sum(x),81042
sd(x),469366
dumbk(x),17479257
mean(x),162887
sd(x),460803
kurt5(x),16113325
mean(x),165402
dumbk(x),17195871
skewness(x),8321501
sd(x),465340
dumbk(x),17146601
sd(x),460178
skewness(x),8314933
kurt5(x),15778409
sd3(x),1117720
skew4(x),9015742
mean(x),165435
mean(x),161985
sd3(x),1116855
dumbk(x),18837897
kurt5(x),15897418
sd(x),463746
kurt5(x),15760179
skew4(x),9040735
skewness(x),8304047
mean(x),164219
sum(x),79826
mean(x),162166
kurtosis(x),8162954
mean(x),162949
sd3(x),1121248
skew4(x),9129529
skew4(x),9060863
mean(x),163910
sd3(x),1113974
dumbk(x),17099344
kurtosis(x),8749010
skew4(x),9328919
sd(x),495902
sd3(x),1146450
sum(x),82216
sd(x),472279
dumbk(x),17371739
mean(x),162803
sd3(x),1121642
kurtosis(x),8173107
sd3(x),1119091
dumbk(x),18785723
sd(x),461120
sum(x),79898
dumbk(x),17189079
sd3(x),1135362
skew4(x),9037407
skewness(x),8296371
skewness(x),8288884
dumbk(x),17106594
mean(x),162291
kurt5(x),15854686
skew4(x),9025928
skew4(x),9104082
skew4(x),9184243
mean(x),166575
skewness(x),8328155
kurtosis(x),8194360
sd(x),486354
mean(x),164162
dumbk(x),18801829
sd(x),460595
skewness(x),8542147
kurtosis(x),8159405
kurt5(x),15937715
sd3(x),1118115
sum(x),90842
dumbk(x),17145223
kurt5(x),15844838
mean(x),164664
skewness(x),8522459
sd3(x),1129044
dumbk(x),17460098
sum(x),80254
kurt5(x),15793709
sd3(x),1115994
mean(x),163999
mean(x),162311
skewness(x),8295604
sum(x),79782
dumbk(x),18768968
sd3(x),1128508
mean(x),185515
kurt5(x),15813110
kurtosis(x),8276179
kurt5(x),15785554
skew4(x),9230665
skew4(x),9236621
kurt5(x),15967444
sd(x),482165
sd(x),461195
dumbk(x),17281899
mean(x),162569
kurt5(x),15807616
mean(x),163502
sd(x),486826
kurtosis(x),8251541
kurt5(x),15903534
dumbk(x),17263266
dumbk(x),17152235
sum(x),80084
kurtosis(x),8129681
skew4(x),9041793
dumbk(x),18684180
sum(x),79959
skew4(x),9225072
dumbk(x),17500365
skewness(x),8339249
mean(x),163759
dumbk(x),17846960
skew4(x),9910509
kurtosis(x),8904025
skewness(x),9028452
kurtosis(x),8788317
mean(x),164663
sd3(x),1148772
skewness(x),10018329
kurt5(x),15927855
skewness(x),8504282
sd3(x),1126662
skew4(x),9089070
skew4(x),9093218
mean(x),168835
kurt5(x),15977894
sd3(x),1116865
skewness(x),8540918
sd(x),489903
sd(x),555977
skewness(x),8488232
kurtosis(x),8330846
mean(x),165037
sd(x),519536
skew4(x),9227621
skewness(x),8471474
dumbk(x),17362716
skew4(x),9365381
kurtosis(x),8205626
kurtosis(x),8400501
skewness(x),10029259
sd3(x),1169015
sum(x),80630
skew4(x),9109187
skew4(x),9037845
skew4(x),9033342
sd3(x),1117704
sd3(x),1114728
skewness(x),8274577
sd3(x),1118472
dumbk(x),17121995
sum(x),80177
kurtosis(x),8126497
sd(x),469054
skewness(x),8288272
sd(x),465184
skew4(x),9083895
dumbk(x),17220571
sd(x),487594
mean(x),176480
sd(x),492611
dumbk(x),17353018
sd3(x),1155836
mean(x),162807
dumbk(x),18798856
skewness(x),8302646
kurtosis(x),8245449
sd3(x),1157466
sum(x),80189
sd3(x),1113854
sd(x),477913
kurt5(x),15810441
skew4(x),9020367
mean(x),166414
sum(x),80167
mean(x),162829
mean(x),161956
sum(x),79675
skewness(x),8381291
sd3(x),1375849
kurt5(x),16213660
sd(x),487955
sum(x),80031
sd3(x),1118074
sd3(x),1117062
sd(x),460242
sd(x),459329
dumbk(x),17153354
skewness(x),8290794
skew4(x),9055778
sd(x),467587
kurtosis(x),8213590
sum(x),79988
sd(x),466156
kurtosis(x),8209303
sd3(x),1124687
kurt5(x),15781281
skewness(x),10021220
mean(x),165170
sum(x),79952
dumbk(x),17215888
sd(x),463974
dumbk(x),17197913
skewness(x),8363183
sd3(x),1136311
skewness(x),8299068
kurtosis(x),8302849
mean(x),164094
sd3(x),1126343
sum(x),80200
dumbk(x),17284161
mean(x),162494
sd(x),461525
kurtosis(x),9762550
kurt5(x),15857380
skewness(x),8433328
dumbk(x),17364629
kurtosis(x),8217638
kurtosis(x),8170760
skewness(x),8294177
kurtosis(x),8235783
kurtosis(x),8169438
sd(x),484097
kurtosis(x),8323752
kurt5(x),16003375
mean(x),167550
sum(x),80267
skew4(x),9020271
kurt5(x),15725001
kurt5(x),15742894
sd(x),475567
kurt5(x),15744241
sd3(x),1117877
sd(x),461508
kurtosis(x),9753801
skew4(x),9052860
sd(x),479620
sd3(x),1117090
sum(x),80222
dumbk(x),17076708
skew4(x),9433847
dumbk(x),17397507
kurtosis(x),8150069
kurtosis(x),8149128
sum(x),79730
kurtosis(x),8123620
dumbk(x),17278615
sum(x),80013
kurt5(x),15938782
kurt5(x),15789582
kurt5(x),15722829
dumbk(x),19108691
kurt5(x),17515203
kurtosis(x),9909640
kurtosis(x),8850074
dumbk(x),18589359
dumbk(x),20002189
skew4(x),10276494
sd(x),463968
skew4(x),9061403
sd(x),461540
sd3(x),1137929
skewness(x),8326743
mean(x),164309
sd3(x),1117433
sum(x),79945
sd(x),467193
sum(x),79671
skew4(x),9139003
kurtosis(x),8197456
skewness(x),10036099
kurt5(x),15830317
sd(x),489150
mean(x),215847
sd(x),465921
sd3(x),1119107
mean(x),163474
mean(x),162156
skewness(x),8275218
mean(x),163733
kurt5(x),15820152
dumbk(x),17288735
mean(x),164251
kurtosis(x),8283068
skewness(x),8450825
sum(x),80133
dumbk(x),17215206
skew4(x),9142944
mean(x),164402
skewness(x),8553342
sum(x),79937
kurt5(x),15874771
sum(x),80090
skewness(x),8552872
sd3(x),1121549
mean(x),164839
sd(x),481948
skew4(x),9038526
skewness(x),9964728
kurt5(x),15763446
sd3(x),1117259
skew4(x),9020998
skewness(x),8276262
skewness(x),8304500
skew4(x),9149579
sd(x),486423
skewness(x),8291573
dumbk(x),17112451
skew4(x),9050185
skew4(x),9175727
sum(x),80519
kurtosis(x),8160616
mean(x),164395
skewness(x),8294587
sum(x),79948
skew4(x),9044597
dumbk(x),17155196
mean(x),162213
kurtosis(x),9854162
skew4(x),9086398
kurtosis(x),8104982
mean(x),164810
kurt5(x),16657462
sum(x),97553
sd3(x),1250805
sum(x),87136
sd3(x),1253362
dumbk(x),17399634
dumbk(x),17112569
skewness(x),8294158
kurtosis(x),8132756
mean(x),163828
sd(x),501576
sd(x),460297
mean(x),162396
skewness(x),8367177
sum(x),80178
kurt5(x),15885679
kurt5(x),15773877
sd3(x),1117103
sd(x),470507
skewness(x),8303215
kurt5(x),15789839
skew4(x),9038684
sum(x),79972
dumbk(x),19997943
kurt5(x),16130597
skew4(x),9103420
sd(x),466214
skew4(x),9112682
sd(x),464709
kurtosis(x),8161679
mean(x),164280
skewness(x),8339313
dumbk(x),17309790
skewness(x),8446436
skew4(x),9125282
kurtosis(x),8126753
skewness(x),8561398
skew4(x),9187530
kurt5(x),16464606
sum(x),87865
sum(x),80667
sd3(x),1140102
sd(x),510784
kurtosis(x),8260009
mean(x),164606
dumbk(x),18886588
sd3(x),1158452
sum(x),80160
skewness(x),8311793
skewness(x),8313329
skew4(x),9114671
skew4(x),9100984
sum(x),101261
kurtosis(x),8143156
sum(x),79797
mean(x),164752
kurt5(x),15766216
mean(x),163987
kurt5(x),15729656
mean(x),163253
skew4(x),9024781
skew4(x),9360414
mean(x),164226
sd(x),486317
skewness(x),8455473
sd(x),507324
kurt5(x),15834411
skewness(x),8318458
kurt5(x),15793400
mean(x),164791
kurtosis(x),8231977
kurt5(x),15810728
kurt5(x),15726734
sd(x),478848
skewness(x),8299454
skewness(x),8297614
"slow_sd(x, w)",1824543
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16475030
"sd3(x, wts = w)",1122039
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16458994
"slow_sd(x, w)",1779431
"sd3(x, wts = w)",1127585
"slow_sd(x, w)",2021592
"sd3(x, wts = w)",1127668
"sd3(x, wts = w)",1115760
"sd3(x, wts = w)",1121608
"sd3(x, wts = w)",1198284
"slow_sd(x, w)",3061885
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16248747
"slow_sd(x, w)",1395974
"sd3(x, wts = w)",1128796
"sd3(x, wts = w)",1124593
"slow_sd(x, w)",1424128
"slow_sd(x, w)",2837919
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16349156
"sd3(x, wts = w)",1119013
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16298662
"slow_sd(x, w)",1393519
"slow_sd(x, w)",1411342
"sd3(x, wts = w)",1133817
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16275550
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17218055
"sd3(x, wts = w)",1175325
"slow_sd(x, w)",1449436
"sd3(x, wts = w)",1130609
"sd3(x, wts = w)",1159977
"sd3(x, wts = w)",1116280
"sd3(x, wts = w)",1116659
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16323053
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16247103
"slow_sd(x, w)",2682929
"slow_sd(x, w)",1408088
"slow_sd(x, w)",1415029
"sd3(x, wts = w)",1137649
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16453781
"slow_sd(x, w)",2784643
"slow_sd(x, w)",1405067
"slow_sd(x, w)",1414349
"slow_sd(x, w)",2764721
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16194910
"sd3(x, wts = w)",1144960
"slow_sd(x, w)",1398121
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16416043
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16150456
"sd3(x, wts = w)",1118882
"sd3(x, wts = w)",1117920
"slow_sd(x, w)",1422290
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16545183
"slow_sd(x, w)",2722209
"slow_sd(x, w)",1406045
"slow_sd(x, w)",1454408
"sd3(x, wts = w)",1133100
"sd3(x, wts = w)",1116216
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16312698
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19239794
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19900829
"slow_sd(x, w)",2985678
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19859977
"slow_sd(x, w)",1684584
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19888477
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18982524
"sd3(x, wts = w)",1226259
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17696527
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17775409
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17723143
"slow_sd(x, w)",1510810
"sd3(x, wts = w)",1224368
"slow_sd(x, w)",2959160
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17865844
"slow_sd(x, w)",1545544
"slow_sd(x, w)",1518950
"slow_sd(x, w)",3133562
"sd3(x, wts = w)",1233574
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18365762
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17627506
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17060494
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16422276
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16200826
"sd3(x, wts = w)",1118685
"sd3(x, wts = w)",1115357
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16232931
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16195777
"sd3(x, wts = w)",1118654
"slow_sd(x, w)",1404327
"slow_sd(x, w)",1399594
"slow_sd(x, w)",3143253
"sd3(x, wts = w)",1243166
"sd3(x, wts = w)",1296734
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16494036
"sd3(x, wts = w)",1118209
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16329139
"sd3(x, wts = w)",1116978
"sd3(x, wts = w)",1153263
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16260475
"slow_sd(x, w)",1398574
"sd3(x, wts = w)",1129181
"slow_sd(x, w)",1397849
"sd3(x, wts = w)",1126570
"sd3(x, wts = w)",1138889
"sd3(x, wts = w)",1145434
"slow_sd(x, w)",2769876
"slow_sd(x, w)",1416016
"slow_sd(x, w)",1401597
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16226436
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17374757
"sd3(x, wts = w)",1183632
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16516343
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16244858
"slow_sd(x, w)",2835742
"slow_sd(x, w)",1417293
"sd3(x, wts = w)",1132374
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16200613
"slow_sd(x, w)",1403204
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16205551
"slow_sd(x, w)",2709909
"sd3(x, wts = w)",1141858
"sd3(x, wts = w)",1116340
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16338430
"sd3(x, wts = w)",1118387
"slow_sd(x, w)",1437932
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16223925
"slow_sd(x, w)",1394464
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16440118
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16366805
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16390777
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16221959
"sd3(x, wts = w)",1122342
"sd3(x, wts = w)",1115818
"slow_sd(x, w)",2781774
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16335752
"sd3(x, wts = w)",1120360
"slow_sd(x, w)",1425213
"slow_sd(x, w)",1407807
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16365837
"slow_sd(x, w)",2694426
"slow_sd(x, w)",1405435
"slow_sd(x, w)",1429543
"sd3(x, wts = w)",1144857
"slow_sd(x, w)",2788671
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16198709
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16310157
"slow_sd(x, w)",1433515
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16475782
"slow_sd(x, w)",1397579
"sd3(x, wts = w)",1131186
"sd3(x, wts = w)",1172897
"slow_sd(x, w)",3745054
"slow_sd(x, w)",1596274
"sd3(x, wts = w)",1134982
"sd3(x, wts = w)",1186971
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16294148
"sd3(x, wts = w)",1117580
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16215370
"sd3(x, wts = w)",1117285
"slow_sd(x, w)",1397177
"sd3(x, wts = w)",1124575
"sd3(x, wts = w)",1116372
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16199324
"sd3(x, wts = w)",1119321
"sd3(x, wts = w)",1116039
"sd3(x, wts = w)",1115976
"slow_sd(x, w)",2705740
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16234345
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16234512
"sd3(x, wts = w)",1140976
"sd3(x, wts = w)",1118111
"slow_sd(x, w)",1401398
"sd3(x, wts = w)",1124819
"slow_sd(x, w)",1394230
"sd3(x, wts = w)",1136294
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16273814
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16486540
"sd3(x, wts = w)",1119750
"slow_sd(x, w)",2791724
"sd3(x, wts = w)",1131496
"sd3(x, wts = w)",1116590
"sd3(x, wts = w)",1146314
"slow_sd(x, w)",1420118
"slow_sd(x, w)",1406079
"slow_sd(x, w)",2781801
"slow_sd(x, w)",1446487
"sd3(x, wts = w)",1159818
"slow_sd(x, w)",1398234
"slow_sd(x, w)",3756597
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16341011
"sd3(x, wts = w)",1119507
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16245988
"slow_sd(x, w)",1779480
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16178383
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16276862
"slow_sd(x, w)",2025744
"slow_sd(x, w)",3065459
