expr,time
sum(x),79973
kurtosis(x),7212241
sd3(x),707370
sd3(x),695214
sum(x),80690
mean(x),163843
kurtosis(x),7208003
sd(x),360502
kurtosis(x),7303773
sd(x),348439
kurtosis(x),7249929
sd3(x),727949
kurt5(x),14063554
sum(x),80702
skew4(x),8023509
mean(x),164886
kurt5(x),14104305
skew4(x),8156904
kurt5(x),14705443
skew4(x),8029864
kurtosis(x),7285139
mean(x),164383
skew4(x),8098671
sum(x),80928
kurtosis(x),7243142
mean(x),164697
kurt5(x),13912844
dumbk(x),15295544
kurt5(x),14000694
sd(x),344688
skewness(x),7448534
kurt5(x),14338121
skew4(x),8152667
sd(x),374333
kurtosis(x),7203547
kurtosis(x),7222917
kurtosis(x),7188032
sd(x),371625
sd(x),330747
sd3(x),708526
skewness(x),7345286
dumbk(x),15120314
sd3(x),710749
kurtosis(x),7262867
sd3(x),768059
sum(x),93782
sd3(x),721363
skewness(x),7406845
dumbk(x),15323231
kurt5(x),14314494
kurt5(x),13978195
skewness(x),7365508
skewness(x),7310150
sd3(x),727505
mean(x),164648
dumbk(x),15220281
sd(x),353639
skewness(x),7292165
mean(x),163346
mean(x),161768
sd(x),339830
dumbk(x),15292661
sum(x),80823
skew4(x),8076809
mean(x),162969
skewness(x),7291810
sum(x),100541
skew4(x),8014754
skew4(x),8187668
kurtosis(x),7217357
kurtosis(x),7195440
dumbk(x),15275416
sd3(x),709604
kurt5(x),13954078
sum(x),80758
mean(x),173518
sd3(x),807560
kurt5(x),13995528
kurt5(x),14111532
kurtosis(x),7197052
sd3(x),702448
dumbk(x),15067476
mean(x),162667
sd3(x),707877
skewness(x),7297144
dumbk(x),15199178
kurtosis(x),7158973
kurt5(x),20659299
mean(x),206234
skew4(x),10498424
skewness(x),11482952
kurtosis(x),7705548
kurtosis(x),7859343
skew4(x),8458401
skewness(x),7487631
skew4(x),8101491
kurt5(x),14121562
sum(x),81234
skew4(x),8175776
kurtosis(x),7387574
dumbk(x),15228641
kurt5(x),14036403
sd(x),342171
dumbk(x),15128315
sd3(x),707516
kurtosis(x),22636557
sum(x),85817
kurt5(x),14256075
kurt5(x),13929577
kurtosis(x),7447948
sum(x),82543
sd(x),391943
sd3(x),727642
kurt5(x),14040112
dumbk(x),15187238
sum(x),93313
sum(x),92576
skew4(x),8037339
mean(x),164283
kurt5(x),14056209
dumbk(x),15244610
skew4(x),8678030
kurtosis(x),7451602
sd3(x),744851
sum(x),82975
dumbk(x),15692443
skew4(x),8350632
sd(x),346957
kurt5(x),14412537
dumbk(x),15268617
dumbk(x),15258488
sum(x),80919
mean(x),163092
sd(x),344047
skewness(x),7454444
skew4(x),8158553
mean(x),184912
kurt5(x),13895050
kurtosis(x),7338508
mean(x),163633
sd(x),362273
kurtosis(x),7297027
skewness(x),7372789
skewness(x),7327138
kurtosis(x),7295814
kurt5(x),13944038
skewness(x),7328099
sd3(x),711950
kurt5(x),14263688
kurtosis(x),7305986
mean(x),163882
sd(x),378692
skew4(x),8077994
sd(x),338211
kurt5(x),13823769
skewness(x),7442221
sd3(x),742834
skew4(x),8161991
sd(x),344748
kurt5(x),13836006
sd3(x),715585
kurtosis(x),7239744
sum(x),80856
skew4(x),8102333
mean(x),166746
dumbk(x),15123015
dumbk(x),15891376
skewness(x),7343709
mean(x),168455
kurtosis(x),7240908
sd(x),363052
sd3(x),730881
sd3(x),699693
kurtosis(x),7202211
skewness(x),7419353
skew4(x),7988225
kurtosis(x),7231928
kurtosis(x),7229852
skewness(x),7404250
sd(x),381031
sum(x),80793
dumbk(x),15137125
skewness(x),7287733
mean(x),163982
sd3(x),780723
sum(x),80525
dumbk(x),15277495
skewness(x),7336251
dumbk(x),15051857
kurt5(x),14012935
sd3(x),696900
sd(x),358793
skew4(x),8002076
mean(x),163529
kurtosis(x),7278328
dumbk(x),15451440
sd(x),333498
sd(x),353614
sd(x),328957
dumbk(x),15574602
kurtosis(x),7244253
kurtosis(x),7228744
skewness(x),7345404
dumbk(x),15058779
mean(x),162724
sd3(x),710693
skew4(x),8201401
mean(x),163161
mean(x),161964
skew4(x),8027548
sd3(x),697261
mean(x),184112
sum(x),80643
kurtosis(x),7192702
sum(x),80276
skew4(x),8072302
sd(x),355372
kurt5(x),14039955
skew4(x),8044008
skewness(x),7340892
kurtosis(x),7190916
sd3(x),701829
mean(x),164063
kurtosis(x),7191342
sum(x),80437
kurtosis(x),7277967
skew4(x),7984793
skewness(x),7328155
skew4(x),8236169
sum(x),82483
sd(x),390278
sd3(x),716264
kurtosis(x),7825310
skew4(x),8251841
dumbk(x),15479570
kurt5(x),13979375
sum(x),81397
sd(x),363825
dumbk(x),15100289
mean(x),184348
sd(x),334086
kurt5(x),13986122
mean(x),165359
dumbk(x),15812364
skewness(x),7808621
sd(x),439006
dumbk(x),21622913
sd(x),442377
skewness(x),11029856
kurt5(x),15668847
sd3(x),769861
skew4(x),8668894
mean(x),194471
mean(x),167831
sd3(x),721741
dumbk(x),15470365
kurt5(x),13944099
sd(x),341944
kurt5(x),13984951
skew4(x),8004281
skewness(x),7377408
mean(x),163846
sum(x),80341
mean(x),162051
kurtosis(x),7283320
mean(x),163302
sd3(x),703817
skew4(x),8104556
skew4(x),8028923
mean(x),166685
sd3(x),700965
dumbk(x),15666027
kurtosis(x),7440027
skew4(x),8111211
sd(x),359372
sd3(x),697478
sum(x),80658
sd(x),355881
dumbk(x),15209348
mean(x),182757
sd3(x),725961
kurtosis(x),7411688
sd3(x),700061
dumbk(x),15423079
sd(x),331978
sum(x),80585
dumbk(x),15205899
sd3(x),709854
skew4(x),8087565
skewness(x),7489551
skewness(x),7426071
dumbk(x),15869107
mean(x),268051
kurt5(x),14763915
skew4(x),8325050
skew4(x),8197138
skew4(x),8269576
mean(x),175632
skewness(x),7453133
kurtosis(x),7593055
sd(x),382630
mean(x),165593
dumbk(x),15284417
sd(x),334557
skewness(x),7312370
kurtosis(x),7341856
kurt5(x),14260798
sd3(x),698506
sum(x),80898
dumbk(x),15229036
kurt5(x),14104573
mean(x),165050
skewness(x),7382204
sd3(x),701311
dumbk(x),15173588
sum(x),80697
kurt5(x),14005551
sd3(x),718688
mean(x),168180
mean(x),166421
skewness(x),7380088
sum(x),80455
dumbk(x),15176885
sd3(x),712508
mean(x),174803
kurt5(x),14314997
kurtosis(x),7306488
kurt5(x),14087382
skew4(x),8000055
skew4(x),8059055
kurt5(x),14143690
sd(x),372566
sd(x),339028
dumbk(x),15223723
mean(x),174839
kurt5(x),14435778
mean(x),175357
sd(x),365516
kurtosis(x),7379006
kurt5(x),14079553
dumbk(x),15189961
dumbk(x),15200149
sum(x),80807
kurtosis(x),7250459
skew4(x),8224052
dumbk(x),15301363
sum(x),81175
skew4(x),8126766
dumbk(x),15376002
skewness(x),7408720
mean(x),168575
dumbk(x),15148787
skew4(x),8123167
kurtosis(x),7295707
skewness(x),7373413
kurtosis(x),7240239
mean(x),163735
sd3(x),750525
skewness(x),7479297
kurt5(x),14023871
skewness(x),7596104
sd3(x),726306
skew4(x),8289842
skew4(x),8239544
mean(x),172048
kurt5(x),13901666
sd3(x),716769
skewness(x),7341455
sd(x),391712
sd(x),340685
skewness(x),7438416
kurtosis(x),7345091
mean(x),172834
sd(x),387194
skew4(x),8066396
skewness(x),7322001
dumbk(x),15326842
skew4(x),8056074
kurtosis(x),7316757
kurtosis(x),7199688
skewness(x),7426572
sd3(x),708117
sum(x),80795
skew4(x),8119678
skew4(x),8067396
skew4(x),8141652
sd3(x),699622
sd3(x),694401
skewness(x),7369224
sd3(x),697468
dumbk(x),15095798
sum(x),81129
kurtosis(x),7418136
sd(x),367016
skewness(x),7553108
sd(x),352263
skew4(x),8031538
dumbk(x),15104006
sd(x),333418
mean(x),162902
sd(x),336805
dumbk(x),15222006
sd3(x),714182
mean(x),184598
dumbk(x),15019984
skewness(x),8631430
kurtosis(x),8127120
sd3(x),804276
sum(x),87898
sd3(x),736813
sd(x),409828
kurt5(x),14996231
skew4(x),8559672
mean(x),188236
sum(x),84290
mean(x),167138
mean(x),177294
sum(x),92383
skewness(x),7748315
sd3(x),738156
kurt5(x),14550520
sd(x),412094
sum(x),81585
sd3(x),726235
sd3(x),725854
sd(x),337893
sd(x),337627
dumbk(x),15219442
skewness(x),7391475
skew4(x),8084691
sd(x),362985
kurtosis(x),7348881
sum(x),80861
sd(x),351851
kurtosis(x),7384691
sd3(x),708685
kurt5(x),13921147
skewness(x),7397785
mean(x),179358
sum(x),84891
dumbk(x),15307375
sd(x),338678
dumbk(x),15288951
skewness(x),7524299
sd3(x),730221
skewness(x),7499804
kurtosis(x),7563037
mean(x),169868
sd3(x),724996
sum(x),82671
dumbk(x),15723703
mean(x),190261
sd(x),401979
kurtosis(x),7448587
kurt5(x),14236979
skewness(x),7676467
dumbk(x),30183232
kurtosis(x),7476202
kurtosis(x),7706595
skewness(x),8328450
kurtosis(x),7502202
kurtosis(x),7478710
sd(x),395511
kurtosis(x),7515902
kurt5(x),14253276
mean(x),170499
sum(x),82840
skew4(x),8187601
kurt5(x),14025238
kurt5(x),14065685
sd(x),381245
kurt5(x),13931875
sd3(x),714190
sd(x),340926
kurtosis(x),7323387
skew4(x),8077271
sd(x),348365
sd3(x),697085
sum(x),80678
dumbk(x),15143604
skew4(x),8276413
dumbk(x),15182988
kurtosis(x),7326667
kurtosis(x),7241177
sum(x),80691
kurtosis(x),7348606
dumbk(x),15146788
sum(x),80842
kurt5(x),14113035
kurt5(x),13837398
kurt5(x),14109967
dumbk(x),15194045
kurt5(x),13951401
kurtosis(x),7382329
kurtosis(x),7577530
dumbk(x),15316815
dumbk(x),15356022
skew4(x),8072025
sd(x),339409
skew4(x),8020455
sd(x),344806
sd3(x),716001
skewness(x),7507170
mean(x),164115
sd3(x),720386
sum(x),80693
sd(x),360783
sum(x),80294
skew4(x),8003524
kurtosis(x),7272538
skewness(x),7564120
kurt5(x),14018480
sd(x),365756
mean(x),165119
sd(x),332300
sd3(x),699485
mean(x),163449
mean(x),162088
skewness(x),7407847
mean(x),163326
kurt5(x),14392179
dumbk(x),15257889
mean(x),178000
kurtosis(x),7174808
skewness(x),7372754
sum(x),81041
dumbk(x),15183292
skew4(x),8085452
mean(x),164506
skewness(x),7402693
sum(x),81049
kurt5(x),14140157
sum(x),81637
skewness(x),7633032
sd3(x),774641
mean(x),170189
sd(x),387594
skew4(x),8422262
skewness(x),7568827
kurt5(x),14100463
sd3(x),715670
skew4(x),8172934
skewness(x),7356169
skewness(x),7327399
skew4(x),8205473
sd(x),386900
skewness(x),7501305
dumbk(x),15382476
skew4(x),8080010
skew4(x),8017228
sum(x),83324
kurtosis(x),7372384
mean(x),163565
skewness(x),7313636
sum(x),80401
skew4(x),8052005
dumbk(x),15203531
mean(x),163442
kurtosis(x),7260105
skew4(x),8209262
kurtosis(x),7263420
mean(x),163541
kurt5(x),13954292
sum(x),92010
sd3(x),719824
sum(x),80131
sd3(x),694519
dumbk(x),15126919
dumbk(x),15149959
skewness(x),7273571
kurtosis(x),7204176
mean(x),163491
sd(x),363912
sd(x),352619
mean(x),162751
skewness(x),7450731
sum(x),82893
kurt5(x),14931048
kurt5(x),14671625
sd3(x),720694
sd(x),402496
skewness(x),7841604
kurt5(x),14883580
skew4(x),8609220
sum(x),90059
dumbk(x),16147965
kurt5(x),14342747
skew4(x),8316797
sd(x),354012
skew4(x),8218908
sd(x),345094
kurtosis(x),7423838
mean(x),168439
skewness(x),7535931
dumbk(x),15471734
skewness(x),7625918
skew4(x),8304873
kurtosis(x),7406884
skewness(x),7516237
skew4(x),8289523
kurt5(x),14055688
sum(x),81791
sum(x),79904
sd3(x),718279
sd(x),392116
kurtosis(x),7276990
mean(x),185902
dumbk(x),15007316
sd3(x),730772
sum(x),82621
skewness(x),7402856
skewness(x),7294733
skew4(x),8012901
skew4(x),8078798
sum(x),80784
kurtosis(x),7265307
sum(x),82943
mean(x),167645
kurt5(x),14050776
mean(x),167533
kurt5(x),13981145
mean(x),163606
skew4(x),9062272
skew4(x),8410511
mean(x),179223
sd(x),394744
skewness(x),7529814
sd(x),354306
kurt5(x),14406478
skewness(x),7576217
kurt5(x),14351820
mean(x),170156
kurtosis(x),7263713
kurt5(x),13908636
kurt5(x),13922451
sd(x),380018
skewness(x),7317738
skewness(x),7447289
"slow_sd(x, w)",1123711
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14718300
"sd3(x, wts = w)",850123
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14420079
"slow_sd(x, w)",6092472
"sd3(x, wts = w)",868995
"slow_sd(x, w)",951131
"sd3(x, wts = w)",851130
"sd3(x, wts = w)",863580
"sd3(x, wts = w)",840648
"sd3(x, wts = w)",847693
"slow_sd(x, w)",1061459
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14464868
"slow_sd(x, w)",958232
"sd3(x, wts = w)",852897
"sd3(x, wts = w)",924657
"slow_sd(x, w)",1005619
"slow_sd(x, w)",1053194
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14444116
"sd3(x, wts = w)",850101
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14343119
"slow_sd(x, w)",1024661
"slow_sd(x, w)",979170
"sd3(x, wts = w)",854425
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14417211
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14395335
"sd3(x, wts = w)",844077
"slow_sd(x, w)",964566
"sd3(x, wts = w)",849131
"sd3(x, wts = w)",867878
"sd3(x, wts = w)",860774
"sd3(x, wts = w)",840858
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14407492
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14439370
"slow_sd(x, w)",1337719
"slow_sd(x, w)",1805337
"slow_sd(x, w)",1823803
"sd3(x, wts = w)",874424
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14323342
"slow_sd(x, w)",1761765
"slow_sd(x, w)",1714128
"slow_sd(x, w)",1791106
"slow_sd(x, w)",1721643
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14463938
"sd3(x, wts = w)",847305
"slow_sd(x, w)",1711119
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14363960
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14292976
"sd3(x, wts = w)",936080
"sd3(x, wts = w)",864546
"slow_sd(x, w)",1779486
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14635375
"slow_sd(x, w)",1735404
"slow_sd(x, w)",1720221
"slow_sd(x, w)",1789584
"sd3(x, wts = w)",882379
"sd3(x, wts = w)",891627
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14389689
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14257562
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14368549
"slow_sd(x, w)",1714684
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14341357
"slow_sd(x, w)",1743717
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14407302
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14798970
"sd3(x, wts = w)",868440
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14678340
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14600471
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14535774
"slow_sd(x, w)",1748932
"sd3(x, wts = w)",875636
"slow_sd(x, w)",1818451
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14640739
"slow_sd(x, w)",1703375
"slow_sd(x, w)",1785027
"slow_sd(x, w)",1719020
"sd3(x, wts = w)",881334
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14731987
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14648769
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14335670
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14352908
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14385474
"sd3(x, wts = w)",910461
"sd3(x, wts = w)",940618
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14271132
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14401563
"sd3(x, wts = w)",861711
"slow_sd(x, w)",1734095
"slow_sd(x, w)",1700523
"slow_sd(x, w)",7363334
"sd3(x, wts = w)",863780
"sd3(x, wts = w)",853199
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14340121
"sd3(x, wts = w)",843226
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14360878
"sd3(x, wts = w)",869400
"sd3(x, wts = w)",899853
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14300155
"slow_sd(x, w)",986550
"sd3(x, wts = w)",852520
"slow_sd(x, w)",945181
"sd3(x, wts = w)",873897
"sd3(x, wts = w)",854005
"sd3(x, wts = w)",841211
"slow_sd(x, w)",981560
"slow_sd(x, w)",958245
"slow_sd(x, w)",1081063
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14544915
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14321191
"sd3(x, wts = w)",844564
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14272953
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14341389
"slow_sd(x, w)",1030792
"slow_sd(x, w)",958804
"sd3(x, wts = w)",857237
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14496186
"slow_sd(x, w)",979188
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19028016
"slow_sd(x, w)",1430431
"sd3(x, wts = w)",886937
"sd3(x, wts = w)",867667
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",20315941
"sd3(x, wts = w)",1026478
"slow_sd(x, w)",1899568
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19588474
"slow_sd(x, w)",3464678
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18610558
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16486858
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17834841
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17577282
"sd3(x, wts = w)",1063495
"sd3(x, wts = w)",871182
"slow_sd(x, w)",1990013
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18159667
"sd3(x, wts = w)",1180157
"slow_sd(x, w)",5839162
"slow_sd(x, w)",4899365
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18537294
"slow_sd(x, w)",2052377
"slow_sd(x, w)",3500707
"slow_sd(x, w)",3928272
"sd3(x, wts = w)",1360149
"slow_sd(x, w)",2861172
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18298995
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17151665
"slow_sd(x, w)",4710833
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17653422
"slow_sd(x, w)",3793065
"sd3(x, wts = w)",907546
"sd3(x, wts = w)",864493
"slow_sd(x, w)",1849744
"slow_sd(x, w)",3292814
"sd3(x, wts = w)",1218202
"sd3(x, wts = w)",1127494
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21792419
"sd3(x, wts = w)",1211781
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",26837537
"sd3(x, wts = w)",1286072
"slow_sd(x, w)",7476991
"sd3(x, wts = w)",1192140
"sd3(x, wts = w)",1171607
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21466576
"sd3(x, wts = w)",1263161
"sd3(x, wts = w)",1213300
"sd3(x, wts = w)",1225513
"slow_sd(x, w)",5069849
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19057553
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",20630476
"sd3(x, wts = w)",1310910
"sd3(x, wts = w)",1155770
"slow_sd(x, w)",3435140
"sd3(x, wts = w)",1212037
"slow_sd(x, w)",3932983
"sd3(x, wts = w)",1181345
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18845363
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18998255
"sd3(x, wts = w)",1209865
"slow_sd(x, w)",3368563
"sd3(x, wts = w)",1159043
"sd3(x, wts = w)",1087530
"sd3(x, wts = w)",969948
"slow_sd(x, w)",1945148
"slow_sd(x, w)",1895596
"slow_sd(x, w)",3323408
"slow_sd(x, w)",13217302
"sd3(x, wts = w)",1026522
"slow_sd(x, w)",1103250
"slow_sd(x, w)",1133281
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19232828
"sd3(x, wts = w)",1151811
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18758490
"slow_sd(x, w)",1234176
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18580869
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17480052
"slow_sd(x, w)",3119194
"slow_sd(x, w)",2643615
"sd3(x, wts = w)",1122631
"sd3(x, wts = w)",1041962
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18764527
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19638046
