expr,time
mean(x),261838
skew4(x),9155402
sd(x),556487
sum(x),82492
mean(x),165766
sum(x),79816
skew4(x),9156915
mean(x),165992
sum(x),80186
skew4(x),9114352
kurt5(x),16279638
kurtosis(x),8990930
sum(x),80193
skew4(x),9285188
dumbk(x),17832322
sum(x),80356
skew4(x),9104479
skewness(x),8465146
sd3(x),888006
kurtosis(x),9667017
sd(x),533074
mean(x),166190
kurt5(x),16533467
sum(x),81071
skewness(x),8456845
sd(x),535203
mean(x),210220
sd3(x),862642
skewness(x),8583648
kurtosis(x),8545300
mean(x),165623
sum(x),79861
kurtosis(x),8260246
mean(x),163397
sum(x),79730
sd(x),485051
kurt5(x),16312038
skew4(x),9192042
skew4(x),9063434
skew4(x),9157927
kurtosis(x),8426614
sum(x),80152
sd3(x),940971
sd3(x),888002
sum(x),80242
skewness(x),10195615
mean(x),167577
sum(x),79975
sd3(x),861556
dumbk(x),17420191
sum(x),80275
sd(x),460276
sd(x),459914
kurtosis(x),8261014
dumbk(x),17633784
sum(x),87619
sum(x),86553
skewness(x),9119881
sum(x),86694
sd(x),513047
sum(x),86660
sd(x),498508
sum(x),86614
kurt5(x),16679545
skew4(x),9496584
skew4(x),9392970
kurt5(x),16514359
mean(x),182189
sum(x),83062
sd(x),488990
sd(x),474546
dumbk(x),17876118
kurt5(x),16531597
kurt5(x),16555303
skew4(x),9602287
sd(x),897661
dumbk(x),20642389
sum(x),80291
sd(x),460402
sum(x),79853
dumbk(x),17611630
kurtosis(x),8437976
kurt5(x),16676346
sd(x),490651
sd3(x),858722
mean(x),172912
dumbk(x),17489686
sd(x),461257
skewness(x),8592806
sum(x),80016
sum(x),79754
skew4(x),9302128
kurtosis(x),9859998
kurt5(x),17464288
dumbk(x),17978089
sum(x),80151
dumbk(x),19305370
dumbk(x),17390432
kurt5(x),16151783
sum(x),81059
sd3(x),853026
kurt5(x),16241283
mean(x),171500
skew4(x),9149083
sd(x),478190
sd3(x),851750
kurt5(x),16269329
sum(x),81062
kurt5(x),16326189
dumbk(x),17299044
kurtosis(x),8285537
skew4(x),9187924
skewness(x),8318769
skewness(x),8555606
sd3(x),864202
skewness(x),8384946
dumbk(x),19141328
mean(x),163604
skew4(x),9129064
sd3(x),957416
sd(x),467593
sd3(x),850217
sum(x),80224
sd3(x),848319
skew4(x),9098524
skew4(x),13328746
mean(x),204183
sd3(x),913344
sd(x),516452
dumbk(x),18491589
skewness(x),9200703
kurt5(x),17229410
sd3(x),943942
dumbk(x),18392564
sum(x),82408
skewness(x),8817305
kurt5(x),17061251
dumbk(x),18422059
sum(x),82461
dumbk(x),19931043
dumbk(x),18001928
sd(x),474162
mean(x),167286
mean(x),166200
sd3(x),891098
kurtosis(x),8935479
kurt5(x),17135164
sd3(x),877353
mean(x),177465
dumbk(x),18344119
sum(x),87123
kurtosis(x),8921326
skewness(x),9003475
skewness(x),9111477
skewness(x),10751928
sd3(x),913661
dumbk(x),18892847
kurt5(x),16868232
kurtosis(x),8529671
sd(x),479624
skewness(x),8794096
skewness(x),8840916
kurt5(x),17374669
mean(x),223286
sd(x),597146
dumbk(x),19641365
kurt5(x),17097155
sum(x),83498
mean(x),173423
kurtosis(x),8678415
dumbk(x),20453931
kurtosis(x),8987270
skewness(x),8854760
skew4(x),9408278
skewness(x),8811993
skewness(x),9234270
dumbk(x),18735601
skew4(x),9347735
skewness(x),8649388
sd3(x),884349
mean(x),165277
sd(x),535423
dumbk(x),17549233
skew4(x),9141661
kurt5(x),16168721
sum(x),80657
kurt5(x),16625706
kurtosis(x),10123871
dumbk(x),18473085
mean(x),163675
sd3(x),868205
kurt5(x),16346300
kurt5(x),16416296
sd3(x),890814
sd3(x),848854
skewness(x),8604044
skewness(x),8454805
mean(x),164433
skew4(x),9133793
sd3(x),854550
sd3(x),909218
skewness(x),8521541
sum(x),80235
kurtosis(x),8725734
kurt5(x),16520853
kurtosis(x),8504903
sd3(x),862015
dumbk(x),18518728
sd(x),461791
sd3(x),928277
skewness(x),10265771
mean(x),167053
dumbk(x),17524043
kurt5(x),16419395
sd3(x),874610
dumbk(x),20299756
sum(x),84937
sd(x),489317
sd3(x),914011
sd3(x),901383
sd3(x),895908
sd3(x),1007224
kurtosis(x),9358980
mean(x),176186
sd3(x),953203
sd(x),504483
sd(x),485523
skewness(x),9460415
dumbk(x),18453261
sd3(x),924017
kurtosis(x),8609643
sd3(x),919814
kurt5(x),16553254
kurt5(x),16692594
dumbk(x),19555076
sum(x),82284
skew4(x),9437842
kurtosis(x),8579158
sd(x),485475
kurt5(x),16731202
kurtosis(x),8288309
kurt5(x),16048038
sd(x),478985
skewness(x),8497824
skew4(x),9087337
skew4(x),9202792
skew4(x),8972729
sum(x),80685
sd(x),479777
sd3(x),852583
dumbk(x),17550446
sum(x),80306
kurt5(x),16244853
dumbk(x),20370646
kurtosis(x),8296540
mean(x),163954
sum(x),79792
sum(x),79665
skewness(x),10050378
sum(x),80393
dumbk(x),17519769
sum(x),80198
sum(x),79680
kurtosis(x),8350505
sd3(x),869909
sd3(x),849126
sum(x),79912
mean(x),164676
kurtosis(x),8314060
sd(x),483817
kurtosis(x),8851167
sd(x),566479
kurtosis(x),8344180
sd3(x),868319
kurt5(x),16326654
sum(x),80980
skew4(x),9151759
mean(x),169244
kurt5(x),16223119
skew4(x),9181704
kurt5(x),16220411
skew4(x),9063497
kurtosis(x),8273636
mean(x),164656
skew4(x),9196705
sum(x),80635
kurtosis(x),8317233
mean(x),163664
kurt5(x),16091574
dumbk(x),19225948
kurt5(x),16242724
sd(x),469609
skewness(x),8530367
kurt5(x),16193386
skew4(x),9647034
sd(x),524027
kurtosis(x),8873158
kurtosis(x),8503523
kurtosis(x),8411692
sd(x),485341
sd(x),468474
sd3(x),867427
skewness(x),8545163
dumbk(x),17426285
sd3(x),866114
kurtosis(x),8350621
sd3(x),856651
sum(x),80056
sd3(x),887624
skewness(x),9324250
dumbk(x),19174461
kurt5(x),16847727
kurt5(x),16288546
skewness(x),8730140
skewness(x),8527985
sd3(x),890031
mean(x),165931
dumbk(x),17618588
sd(x),487883
skewness(x),8835375
mean(x),166117
mean(x),186850
sd(x),496574
dumbk(x),17907153
sum(x),80300
skew4(x),9205799
mean(x),176456
skewness(x),8640030
sum(x),79993
skew4(x),9264755
skew4(x),9206203
kurtosis(x),10218964
kurtosis(x),8283781
dumbk(x),18090491
sd3(x),926438
