expr,time
"slow_sd(x, w)",2053280
"sd3(x, wts = w)",1816332
"slow_sd(x, w)",2429230
"sd3(x, wts = w)",1820610
"sd3(x, wts = w)",1828095
"sd3(x, wts = w)",1791217
"sd3(x, wts = w)",1850303
"slow_sd(x, w)",3213216
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18114584
"slow_sd(x, w)",1497703
"sd3(x, wts = w)",1666282
"sd3(x, wts = w)",1740575
"slow_sd(x, w)",1402218
"slow_sd(x, w)",3596267
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17162417
"sd3(x, wts = w)",1723868
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16640369
"slow_sd(x, w)",1409180
"slow_sd(x, w)",1497557
"sd3(x, wts = w)",1668693
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16458266
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16316021
"sd3(x, wts = w)",1651027
"slow_sd(x, w)",1401305
"sd3(x, wts = w)",1738508
"sd3(x, wts = w)",1699701
"sd3(x, wts = w)",1647259
"sd3(x, wts = w)",1684800
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16559321
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16336201
"slow_sd(x, w)",2778473
"slow_sd(x, w)",1407626
"slow_sd(x, w)",1431983
"sd3(x, wts = w)",1679506
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16685870
"slow_sd(x, w)",2769841
"slow_sd(x, w)",1409391
"slow_sd(x, w)",1405005
"slow_sd(x, w)",2845065
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16364967
"sd3(x, wts = w)",1650711
"slow_sd(x, w)",1431144
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16366618
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16310031
"sd3(x, wts = w)",1672470
"sd3(x, wts = w)",1650165
"slow_sd(x, w)",1396014
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16460632
"slow_sd(x, w)",2836383
"slow_sd(x, w)",1490464
"slow_sd(x, w)",1412640
"sd3(x, wts = w)",1689222
"sd3(x, wts = w)",1657078
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18139411
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",20831283
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",20039953
"slow_sd(x, w)",2981600
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19703145
"slow_sd(x, w)",1510154
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17917264
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17495495
"sd3(x, wts = w)",1840702
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17597895
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16479849
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16355290
"slow_sd(x, w)",1419155
"sd3(x, wts = w)",1760077
"slow_sd(x, w)",2758352
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16593075
"slow_sd(x, w)",1403619
"slow_sd(x, w)",1460162
"slow_sd(x, w)",2966306
"sd3(x, wts = w)",1746672
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18227275
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18622261
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17825447
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17855073
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17741040
"sd3(x, wts = w)",1794839
"sd3(x, wts = w)",1788807
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17820969
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16964947
"sd3(x, wts = w)",1649444
"slow_sd(x, w)",1406778
"slow_sd(x, w)",1400476
"slow_sd(x, w)",2701734
"sd3(x, wts = w)",1664441
"sd3(x, wts = w)",1678940
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16323562
"sd3(x, wts = w)",1648127
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16319377
"sd3(x, wts = w)",1650474
"sd3(x, wts = w)",1703554
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16433512
"slow_sd(x, w)",1403215
"sd3(x, wts = w)",1696823
"slow_sd(x, w)",1400510
"sd3(x, wts = w)",1668337
"sd3(x, wts = w)",1647690
"sd3(x, wts = w)",1646499
"slow_sd(x, w)",2816925
"slow_sd(x, w)",1420049
"slow_sd(x, w)",1405220
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16889159
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17031658
"sd3(x, wts = w)",1655880
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16935292
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16963045
"slow_sd(x, w)",2711484
"slow_sd(x, w)",1413443
"sd3(x, wts = w)",1738015
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16470044
"slow_sd(x, w)",1408489
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16690504
"slow_sd(x, w)",2840798
"sd3(x, wts = w)",1702916
"sd3(x, wts = w)",1648550
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16406523
"sd3(x, wts = w)",1649744
"slow_sd(x, w)",1410216
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16518562
"slow_sd(x, w)",1405452
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16546929
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16582275
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16335148
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16579850
"sd3(x, wts = w)",1651980
"sd3(x, wts = w)",1686208
"slow_sd(x, w)",2730963
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16534018
"sd3(x, wts = w)",1676870
"slow_sd(x, w)",1399183
"slow_sd(x, w)",1442047
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16376566
"slow_sd(x, w)",2818026
"slow_sd(x, w)",1417673
"slow_sd(x, w)",1405023
"sd3(x, wts = w)",1665420
"slow_sd(x, w)",2797349
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16451336
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16378828
"slow_sd(x, w)",1424882
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16820433
"slow_sd(x, w)",1551936
"sd3(x, wts = w)",1810214
"sd3(x, wts = w)",1788808
"slow_sd(x, w)",2872407
"slow_sd(x, w)",1516003
"sd3(x, wts = w)",1885586
"sd3(x, wts = w)",1789172
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17858370
"sd3(x, wts = w)",1789571
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17857477
"sd3(x, wts = w)",1651048
"slow_sd(x, w)",1401735
"sd3(x, wts = w)",1703137
"sd3(x, wts = w)",1716116
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18172642
"sd3(x, wts = w)",1793955
"sd3(x, wts = w)",1801035
"sd3(x, wts = w)",1790290
"slow_sd(x, w)",2827009
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16844671
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16481412
"sd3(x, wts = w)",1746874
"sd3(x, wts = w)",1648194
"slow_sd(x, w)",1399586
"sd3(x, wts = w)",1702086
"slow_sd(x, w)",1395738
"sd3(x, wts = w)",1706354
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16964666
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19557104
"sd3(x, wts = w)",1736405
"slow_sd(x, w)",2828159
"sd3(x, wts = w)",1707283
"sd3(x, wts = w)",1698969
"sd3(x, wts = w)",1691553
"slow_sd(x, w)",1427582
"slow_sd(x, w)",1444462
"slow_sd(x, w)",2825699
"slow_sd(x, w)",1442518
"sd3(x, wts = w)",1708451
"slow_sd(x, w)",1446218
"slow_sd(x, w)",3775297
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16781992
"sd3(x, wts = w)",1652375
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16334004
"slow_sd(x, w)",1879696
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16352724
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16409450
"slow_sd(x, w)",2073858
"slow_sd(x, w)",3011808
