expr,time
sd3(x),863285
skewness(x),9861603
mean(x),166249
dumbk(x),17160316
kurt5(x),15313469
sd3(x),906951
dumbk(x),17347615
sum(x),90502
sd(x),460736
sd3(x),864609
sd3(x),855969
sd3(x),856157
sd3(x),858374
kurtosis(x),8183745
mean(x),163991
sd3(x),859030
sd(x),463081
sd(x),458664
skewness(x),8342226
dumbk(x),17377724
sd3(x),874819
kurtosis(x),8204879
sd3(x),860250
kurt5(x),15032771
kurt5(x),15358447
dumbk(x),18655057
sum(x),80410
skew4(x),8363710
kurtosis(x),8314275
sd(x),470797
kurt5(x),15322407
kurtosis(x),8316782
kurt5(x),15018794
sd(x),476066
skewness(x),8374610
skew4(x),8538459
skew4(x),8577192
skew4(x),8476476
sum(x),80721
sd(x),476606
sd3(x),858920
dumbk(x),17155522
sum(x),80426
kurt5(x),14990628
dumbk(x),21476969
kurtosis(x),8641828
mean(x),183416
sum(x),86828
sum(x),86657
skewness(x),10286752
sum(x),80473
dumbk(x),17384857
sum(x),80316
sum(x),79869
kurtosis(x),8218108
sd3(x),876345
sd3(x),856005
sum(x),80055
mean(x),164635
kurtosis(x),8133854
sd(x),480454
kurtosis(x),8454913
sd(x),473044
kurtosis(x),8444837
sd3(x),872802
kurt5(x),15336849
sum(x),80631
skew4(x),8335337
mean(x),167677
kurt5(x),14979660
skew4(x),8310193
kurt5(x),15685056
skew4(x),8569428
kurtosis(x),8225873
mean(x),164262
skew4(x),8468242
sum(x),80267
kurtosis(x),8237158
mean(x),163376
kurt5(x),15119358
dumbk(x),19426637
kurt5(x),15736879
sd(x),479471
skewness(x),9903662
kurt5(x),20301703
skew4(x),8773519
sd(x),497746
kurtosis(x),8922008
kurtosis(x),8792721
kurtosis(x),9134003
sd(x),503365
sd(x),471949
sd3(x),925707
skewness(x),8665624
dumbk(x),17803576
sd3(x),973933
kurtosis(x),8553975
sd3(x),886834
sum(x),82212
sd3(x),1023370
skewness(x),9103811
dumbk(x),19872550
kurt5(x),16037061
kurt5(x),16072727
skewness(x),8822872
skewness(x),9334082
sd3(x),916478
mean(x),254042
dumbk(x),17739485
sd(x),462319
skewness(x),8362470
mean(x),184399
mean(x),161902
sd(x),463850
dumbk(x),17352483
sum(x),80201
skew4(x),8486499
mean(x),174384
skewness(x),8433279
sum(x),80044
skew4(x),9506918
skew4(x),8673841
kurtosis(x),10104494
kurtosis(x),9220830
dumbk(x),17297605
sd3(x),875912
kurt5(x),15285494
sum(x),80908
mean(x),165761
sd3(x),896228
kurt5(x),15842455
kurt5(x),15196539
kurtosis(x),8401613
sd3(x),866910
dumbk(x),17533582
mean(x),162746
sd3(x),861820
skewness(x),9015827
dumbk(x),17364194
kurtosis(x),9681180
kurt5(x),15077380
mean(x),166247
skew4(x),8314179
skewness(x),8425715
kurtosis(x),8152754
kurtosis(x),8127668
skew4(x),8497870
skewness(x),8285553
skew4(x),8454084
kurt5(x),16231141
sum(x),85419
skew4(x),9194635
kurtosis(x),8732639
dumbk(x),17888866
kurt5(x),15763304
sd(x),497677
dumbk(x),17601804
sd3(x),863552
kurtosis(x),9920432
sum(x),91231
kurt5(x),15259539
kurt5(x),15401031
kurtosis(x),8480539
sum(x),80150
sd(x),484405
sd3(x),908249
kurt5(x),15409857
dumbk(x),17654281
sum(x),80183
sum(x),79791
skew4(x),8503908
mean(x),164426
kurt5(x),15180254
dumbk(x),17283082
skew4(x),8548608
kurtosis(x),8669491
sd3(x),930971
sum(x),80047
dumbk(x),17608192
skew4(x),8566675
sd(x),462355
kurt5(x),15116411
dumbk(x),22795211
dumbk(x),17541107
sum(x),80162
mean(x),175964
sd(x),490212
skewness(x),8535464
skew4(x),8737611
mean(x),166688
kurt5(x),15251640
kurtosis(x),8353113
mean(x),163546
sd(x),481470
kurtosis(x),8659975
skewness(x),8506204
skewness(x),8455035
kurtosis(x),8182299
kurt5(x),15335369
skewness(x),8392622
sd3(x),992693
kurt5(x),15335650
kurtosis(x),9669720
mean(x),167062
sd(x),487211
skew4(x),8448427
sd(x),464309
kurt5(x),15354778
skewness(x),8344077
sd3(x),886659
skew4(x),8405881
sd(x),472334
kurt5(x),15679004
sd3(x),957915
kurtosis(x),8362613
sum(x),80254
skew4(x),8401329
mean(x),165500
dumbk(x),19803408
dumbk(x),18569200
skewness(x),8953528
mean(x),165527
kurtosis(x),8390152
sd(x),482780
sd3(x),875258
sd3(x),879552
kurtosis(x),8231658
skewness(x),10003480
skew4(x),8329370
kurtosis(x),8121300
kurtosis(x),8125836
skewness(x),8789629
sd(x),517663
sum(x),80095
dumbk(x),17452143
skewness(x),8395618
mean(x),163962
sd3(x),874305
sum(x),79958
dumbk(x),17280848
skewness(x),8466116
dumbk(x),18892105
kurt5(x),15495146
sd3(x),904108
sd(x),508347
skew4(x),8453671
mean(x),167446
kurtosis(x),8265852
dumbk(x),17112329
sd(x),460289
sd(x),459549
sd(x),462637
dumbk(x),17450820
kurtosis(x),8364647
kurtosis(x),8242632
skewness(x),8469411
dumbk(x),19145776
mean(x),163202
sd3(x),874466
skew4(x),8513359
mean(x),164778
mean(x),161813
skew4(x),8760824
sd3(x),859215
mean(x),165011
sum(x),80531
kurtosis(x),8243902
sum(x),80019
skew4(x),8502939
sd(x),481268
kurt5(x),15076879
skew4(x),8576267
skewness(x),8560689
kurtosis(x),8288029
sd3(x),908369
mean(x),165288
kurtosis(x),8305505
sum(x),80286
kurtosis(x),8211071
skew4(x),8357027
skewness(x),8307369
skew4(x),8777694
sum(x),87828
sd(x),508479
sd3(x),861279
kurtosis(x),8251298
skew4(x),8454130
dumbk(x),18700237
kurt5(x),15209068
sum(x),80938
sd(x),466712
dumbk(x),17012486
mean(x),162803
sd(x),461490
kurt5(x),15204730
mean(x),168224
dumbk(x),17101916
skewness(x),8346409
sd(x),467394
dumbk(x),17269237
sd(x),460088
skewness(x),8607646
kurt5(x),15047670
sd3(x),942171
skew4(x),8573557
mean(x),166199
mean(x),162233
sd3(x),855985
dumbk(x),18548548
kurt5(x),15411756
sd(x),571899
kurt5(x),15200227
skew4(x),8371759
skewness(x),8348060
mean(x),164586
sum(x),80049
mean(x),161989
kurtosis(x),8712679
mean(x),177980
sd3(x),942303
skew4(x),9159521
skew4(x),9112506
mean(x),164616
sd3(x),851113
dumbk(x),17204359
kurtosis(x),8280144
skew4(x),8938732
sd(x),518157
sd3(x),934859
sum(x),86990
sd(x),488459
dumbk(x),17210265
mean(x),162469
sd3(x),904604
kurtosis(x),8203432
sd3(x),860889
dumbk(x),18718221
sd(x),462519
sum(x),80148
dumbk(x),20346973
sd3(x),877608
skew4(x),8458258
skewness(x),8305591
skewness(x),8669794
dumbk(x),17904659
mean(x),162982
kurt5(x),15252564
skew4(x),8409498
skew4(x),8436062
skew4(x),8452109
mean(x),165808
skewness(x),8403786
kurtosis(x),8135953
sd(x),481170
mean(x),164511
dumbk(x),18770602
sd(x),461556
skewness(x),8379109
kurtosis(x),8322733
kurt5(x),15397480
sd3(x),861276
sum(x),82494
dumbk(x),17181925
kurt5(x),15112046
mean(x),164226
skewness(x),8271014
sd3(x),862469
dumbk(x),17284557
sum(x),80215
kurt5(x),17979279
sd3(x),1003024
mean(x),198690
mean(x),176296
skewness(x),9034790
sum(x),87194
dumbk(x),20241078
sd3(x),949453
mean(x),177229
kurt5(x),16247724
kurtosis(x),8328323
kurt5(x),15267536
skew4(x),8473723
skew4(x),8390270
kurt5(x),15163892
sd(x),485675
sd(x),460469
dumbk(x),17168737
mean(x),162588
kurt5(x),15397971
mean(x),179035
sd(x),467289
kurtosis(x),8372700
kurt5(x),15294173
dumbk(x),17108379
dumbk(x),17444320
sum(x),80707
kurtosis(x),8207110
skew4(x),8334949
dumbk(x),18525757
sum(x),80181
skew4(x),8424985
dumbk(x),17380417
skewness(x),8383214
mean(x),163727
dumbk(x),17143949
skew4(x),8480711
kurtosis(x),8814987
skewness(x),8498644
kurtosis(x),8342797
mean(x),164399
sd3(x),948980
skewness(x),9955648
kurt5(x),15205270
skewness(x),8345780
sd3(x),890377
skew4(x),8397336
skew4(x),8574402
mean(x),179840
kurt5(x),15115778
sd3(x),856999
skewness(x),8543901
sd(x),490828
sd(x),487922
skewness(x),8850318
kurtosis(x),8193547
mean(x),165252
sd(x),478501
skew4(x),8462297
skewness(x),8339822
dumbk(x),17510111
skew4(x),8459684
kurtosis(x),8186914
kurtosis(x),8162465
skewness(x),9779016
sd3(x),872802
sum(x),80124
skew4(x),8466726
skew4(x),8425385
skew4(x),8338730
sd3(x),857048
sd3(x),856352
skewness(x),8346001
sd3(x),873131
dumbk(x),17538595
sum(x),80288
kurtosis(x),8643170
sd(x),476063
skewness(x),8436145
sd(x),470467
skew4(x),8488423
dumbk(x),17262458
sd(x),461972
mean(x),162225
sd(x),459912
dumbk(x),17176181
sd3(x),874692
mean(x),163217
dumbk(x),18581105
skewness(x),8320629
kurtosis(x),8201643
sd3(x),876090
sum(x),80476
sd3(x),855926
sd(x),597449
kurt5(x),15470884
skew4(x),8646634
mean(x),173191
sum(x),80605
mean(x),162801
mean(x),161786
sum(x),79899
skewness(x),8526519
sd3(x),889796
kurt5(x),15053295
sd(x),484450
sum(x),81962
sd3(x),857396
sd3(x),855880
sd(x),461371
sd(x),459434
dumbk(x),17679931
skewness(x),8355406
skew4(x),8481350
sd(x),467679
kurtosis(x),8274215
sum(x),88706
sd(x),467734
kurtosis(x),8215293
sd3(x),933835
kurt5(x),17292645
skewness(x),11497442
mean(x),221670
sum(x),80561
dumbk(x),21875336
sd(x),637227
dumbk(x),22197161
skewness(x),10214145
sd3(x),1099898
skewness(x),10240664
kurtosis(x),10017879
mean(x),200946
sd3(x),1060492
sum(x),98139
dumbk(x),22053209
mean(x),220710
sd(x),624813
kurtosis(x),12820912
kurt5(x),19623874
skewness(x),11059152
dumbk(x),20422095
kurtosis(x),10041418
kurtosis(x),9253174
skewness(x),9684323
kurtosis(x),8937480
kurtosis(x),9550728
sd(x),490581
kurtosis(x),10040702
kurt5(x),17682812
mean(x),205945
sum(x),90604
skew4(x),9252012
kurt5(x),16214253
kurt5(x),16440208
sd(x),503071
kurt5(x),16280796
sd3(x),868404
sd(x),480567
kurtosis(x),11200536
skew4(x),9131256
sd(x),524677
sd3(x),916942
sum(x),80355
dumbk(x),17713264
skew4(x),8362477
dumbk(x),18154204
kurtosis(x),8876861
kurtosis(x),8590589
sum(x),89441
kurtosis(x),8732120
dumbk(x),17921063
sum(x),80377
kurt5(x),15299689
kurt5(x),15040575
kurt5(x),14971781
dumbk(x),18840569
kurt5(x),15033048
kurtosis(x),8187849
kurtosis(x),8126711
dumbk(x),17289519
dumbk(x),17240434
skew4(x),8397017
sd(x),462773
skew4(x),8312422
sd(x),460946
sd3(x),900199
skewness(x),8275357
mean(x),163966
sd3(x),858988
sum(x),79933
sd(x),463017
sum(x),79832
skew4(x),8421231
kurtosis(x),8138026
skewness(x),9743949
kurt5(x),15267601
sd(x),512593
mean(x),167736
sd(x),466566
sd3(x),859774
mean(x),162910
mean(x),161912
skewness(x),8473850
mean(x),163774
kurt5(x),15185499
dumbk(x),17226911
mean(x),162550
kurtosis(x),8187429
skewness(x),8383070
sum(x),79871
dumbk(x),17636493
skew4(x),8335214
mean(x),163512
skewness(x),8288259
sum(x),79912
kurt5(x),19407724
sum(x),111106
skewness(x),10047755
sd3(x),1100978
mean(x),202788
sd(x),592072
skew4(x),10256011
skewness(x),11810929
kurt5(x),18123930
sd3(x),936870
skew4(x),9148402
skewness(x),9053430
skewness(x),10046471
skew4(x),11554669
sd(x),719928
skewness(x),10370513
dumbk(x),19408083
skew4(x),9366273
skew4(x),9810484
sum(x),123175
kurtosis(x),9185293
mean(x),164761
skewness(x),9831490
sum(x),90393
skew4(x),9161121
dumbk(x),18639569
mean(x),177256
kurtosis(x),11471148
skew4(x),9200386
kurtosis(x),8801988
mean(x),171590
kurt5(x),16457029
sum(x),90161
sd3(x),889028
sum(x),82322
sd3(x),881735
dumbk(x),18925607
dumbk(x),23022377
skewness(x),9300700
kurtosis(x),9391384
mean(x),171837
sd(x),521437
sd(x),495069
mean(x),167070
skewness(x),9311364
sum(x),84770
kurt5(x),16404301
kurt5(x),16083085
sd3(x),1163098
sd(x),524548
skewness(x),9065311
kurt5(x),15765837
skew4(x),8618284
sum(x),83068
dumbk(x),19035946
kurt5(x),15307294
skew4(x),8387192
sd(x),465642
skew4(x),8461140
sd(x),465807
kurtosis(x),8256365
mean(x),163991
skewness(x),8293658
dumbk(x),17112356
skewness(x),8339113
skew4(x),8582273
kurtosis(x),8177733
skewness(x),9507383
skew4(x),9526080
kurt5(x),16309386
sum(x),87099
sum(x),86467
sd3(x),931218
sd(x),524930
kurtosis(x),8817343
mean(x),192650
dumbk(x),19694088
sd3(x),898547
sum(x),80415
skewness(x),8298653
skewness(x),8324187
skew4(x),8753333
skew4(x),8390617
sum(x),81352
kurtosis(x),8336997
sum(x),79762
mean(x),164264
kurt5(x),19787193
mean(x),248396
kurt5(x),19782929
mean(x),202482
skew4(x),9574086
skew4(x),9137036
mean(x),177969
sd(x),530629
skewness(x),8702312
sd(x),489103
kurt5(x),15103448
skewness(x),8607849
kurt5(x),17214489
mean(x),222611
kurtosis(x),10280055
kurt5(x),16839487
kurt5(x),16701552
sd(x),535531
skewness(x),10203613
skewness(x),9481058
"slow_sd(x, w)",1953131
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16482672
"sd3(x, wts = w)",1017693
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16656845
"slow_sd(x, w)",1861782
"sd3(x, wts = w)",995974
"slow_sd(x, w)",2056855
"sd3(x, wts = w)",1006427
"sd3(x, wts = w)",1065658
"sd3(x, wts = w)",1004648
"sd3(x, wts = w)",1028621
"slow_sd(x, w)",2911658
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16288384
"slow_sd(x, w)",1396296
"sd3(x, wts = w)",993697
"sd3(x, wts = w)",982128
"slow_sd(x, w)",1459921
"slow_sd(x, w)",2893597
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16590155
"sd3(x, wts = w)",1009241
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16415431
"slow_sd(x, w)",1401763
"slow_sd(x, w)",1407287
"sd3(x, wts = w)",1008937
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16469594
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16321290
"sd3(x, wts = w)",992047
"slow_sd(x, w)",1483701
"sd3(x, wts = w)",992140
"sd3(x, wts = w)",981464
"sd3(x, wts = w)",981473
"sd3(x, wts = w)",983712
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16255753
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16407741
"slow_sd(x, w)",2594057
"slow_sd(x, w)",1450602
"slow_sd(x, w)",1409976
"sd3(x, wts = w)",999919
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17535729
"slow_sd(x, w)",2641184
"slow_sd(x, w)",1447758
"slow_sd(x, w)",1414596
"slow_sd(x, w)",2618085
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16394673
"sd3(x, wts = w)",986337
"slow_sd(x, w)",1402905
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16617212
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16464548
"sd3(x, wts = w)",984136
"sd3(x, wts = w)",981357
"slow_sd(x, w)",1435974
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17166652
"slow_sd(x, w)",2989658
"slow_sd(x, w)",1657150
"slow_sd(x, w)",1676579
"sd3(x, wts = w)",1120226
"sd3(x, wts = w)",1244863
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21490357
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",20759108
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21900244
"slow_sd(x, w)",3255052
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21050372
"slow_sd(x, w)",1698540
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19722685
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21783952
"sd3(x, wts = w)",1226267
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21033635
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",21120203
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18878322
"slow_sd(x, w)",1589246
"sd3(x, wts = w)",1214179
"slow_sd(x, w)",2638744
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16478460
"slow_sd(x, w)",1409653
"slow_sd(x, w)",1414865
"slow_sd(x, w)",2636338
"sd3(x, wts = w)",1036634
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16638411
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16366318
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16327125
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16744526
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16702536
"sd3(x, wts = w)",986352
"sd3(x, wts = w)",981070
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16406522
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16191843
"sd3(x, wts = w)",982660
"slow_sd(x, w)",1418632
"slow_sd(x, w)",1403807
"slow_sd(x, w)",2592964
"sd3(x, wts = w)",997408
"sd3(x, wts = w)",1023412
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16348548
"sd3(x, wts = w)",982031
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16179668
"sd3(x, wts = w)",983792
"sd3(x, wts = w)",981282
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16230128
"slow_sd(x, w)",1405665
"sd3(x, wts = w)",998138
"slow_sd(x, w)",1403616
"sd3(x, wts = w)",1048224
"sd3(x, wts = w)",1053178
"sd3(x, wts = w)",1081221
"slow_sd(x, w)",2707998
"slow_sd(x, w)",1566700
"slow_sd(x, w)",1411074
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16429527
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16320466
"sd3(x, wts = w)",1007340
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16410560
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16228989
"slow_sd(x, w)",2589287
"slow_sd(x, w)",1419042
"sd3(x, wts = w)",998163
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16433663
"slow_sd(x, w)",1406604
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16275891
"slow_sd(x, w)",2579851
"sd3(x, wts = w)",996704
"sd3(x, wts = w)",992867
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16289996
"sd3(x, wts = w)",982626
"slow_sd(x, w)",1402139
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16394819
"slow_sd(x, w)",1452361
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16424028
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16222349
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16296919
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16261449
"sd3(x, wts = w)",985070
"sd3(x, wts = w)",982981
"slow_sd(x, w)",2599469
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16412057
"sd3(x, wts = w)",997690
"slow_sd(x, w)",1407501
"slow_sd(x, w)",1479051
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16382980
"slow_sd(x, w)",2593890
"slow_sd(x, w)",1409697
"slow_sd(x, w)",1470149
"sd3(x, wts = w)",999902
"slow_sd(x, w)",2592408
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16435481
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16365700
"slow_sd(x, w)",1401174
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16325461
"slow_sd(x, w)",1474975
"sd3(x, wts = w)",1010120
"sd3(x, wts = w)",981589
"slow_sd(x, w)",2605315
"slow_sd(x, w)",1411095
"sd3(x, wts = w)",996557
"sd3(x, wts = w)",992247
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16431760
"sd3(x, wts = w)",982600
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16176346
"sd3(x, wts = w)",983108
"slow_sd(x, w)",1406102
"sd3(x, wts = w)",991195
"sd3(x, wts = w)",981907
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16708453
"sd3(x, wts = w)",1006456
"sd3(x, wts = w)",1009134
"sd3(x, wts = w)",1023416
"slow_sd(x, w)",2598203
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16455049
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16287180
"sd3(x, wts = w)",983997
"sd3(x, wts = w)",981278
"slow_sd(x, w)",1403350
"sd3(x, wts = w)",990299
"slow_sd(x, w)",1400183
"sd3(x, wts = w)",1002007
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16515188
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16367938
"sd3(x, wts = w)",984081
"slow_sd(x, w)",2613032
"sd3(x, wts = w)",995937
"sd3(x, wts = w)",981609
"sd3(x, wts = w)",980803
"slow_sd(x, w)",1404532
"slow_sd(x, w)",1411429
"slow_sd(x, w)",2585648
"slow_sd(x, w)",1411055
"sd3(x, wts = w)",997596
"slow_sd(x, w)",1411096
"slow_sd(x, w)",3481014
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16554296
"sd3(x, wts = w)",990920
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",19097963
"slow_sd(x, w)",2015838
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16792593
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16969879
"slow_sd(x, w)",2038030
"slow_sd(x, w)",2975482
"sd3(x, wts = w)",1002270
"sd3(x, wts = w)",995312
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16187265
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17057276
