expr,time
mean(x),351237
skew4(x),14661305
sd(x),534088
sum(x),95958
mean(x),203639
sum(x),101655
skew4(x),14420025
mean(x),188201
sum(x),92624
skew4(x),14514766
kurt5(x),15468910
kurtosis(x),7572566
sum(x),82746
skew4(x),14154993
dumbk(x),16398214
sum(x),82851
skew4(x),13345181
skewness(x),7646185
sd3(x),952627
kurtosis(x),7417680
sd(x),379159
mean(x),169039
kurt5(x),15094420
sum(x),93396
skewness(x),8545931
sd(x),375294
mean(x),169273
sd3(x),905223
skewness(x),7514770
kurtosis(x),7410627
mean(x),164792
sum(x),80472
kurtosis(x),8188840
mean(x),189140
sum(x),92496
sd(x),424582
kurt5(x),15327744
skew4(x),14501461
skew4(x),13834142
skew4(x),13028711
kurtosis(x),7504624
sum(x),82729
sd3(x),876583
sd3(x),873943
sum(x),82436
skewness(x),8007314
mean(x),188970
sum(x),92302
sd3(x),981450
dumbk(x),30333074
sum(x),91367
sd(x),334098
sd(x),329519
kurtosis(x),7602501
dumbk(x),15979889
sum(x),93090
sum(x),92242
skewness(x),8542237
sum(x),95941
sd(x),360671
sum(x),95606
sd(x),351823
sum(x),82371
kurt5(x),13775756
skew4(x),12778230
skew4(x),13357681
kurt5(x),14062904
mean(x),170105
sum(x),80960
sd(x),343929
sd(x),329930
dumbk(x),15133468
kurt5(x),13820874
kurt5(x),14039570
skew4(x),12958149
sd(x),441025
dumbk(x),15526228
sum(x),82943
sd(x),339739
sum(x),82274
dumbk(x),15618722
kurtosis(x),7495817
kurt5(x),13533563
sd(x),370638
sd3(x),857382
mean(x),166714
dumbk(x),15472606
sd(x),334768
skewness(x),7374529
sum(x),80864
sum(x),79952
skew4(x),12905483
kurtosis(x),7518717
kurt5(x),13357957
dumbk(x),16694685
sum(x),81252
dumbk(x),15745268
dumbk(x),15515627
kurt5(x),13637224
sum(x),84592
sd3(x),851905
kurt5(x),13820284
mean(x),168399
skew4(x),13250417
sd(x),364288
sd3(x),887705
kurt5(x),13474054
sum(x),80724
kurt5(x),13645096
dumbk(x),16014858
kurtosis(x),7735053
skew4(x),12659601
skewness(x),7696424
skewness(x),7419408
sd3(x),858216
skewness(x),7422717
dumbk(x),15470911
mean(x),162669
skew4(x),12947857
sd3(x),852812
sd(x),335841
sd3(x),849078
sum(x),80698
sd3(x),889476
skew4(x),13044153
skew4(x),20320897
mean(x),199059
sd3(x),905806
sd(x),396904
dumbk(x),18140050
skewness(x),7768138
kurt5(x),13992694
sd3(x),902176
dumbk(x),18638421
sum(x),81179
skewness(x),8040189
kurt5(x),15616629
dumbk(x),15737595
sum(x),81057
dumbk(x),15486169
dumbk(x),15212094
sd(x),525621
mean(x),173868
mean(x),196748
sd3(x),1143147
kurtosis(x),7548347
kurt5(x),13790033
sd3(x),876511
mean(x),174103
dumbk(x),15728669
sum(x),90454
kurtosis(x),7339867
skewness(x),7359164
skewness(x),7622566
skewness(x),7271365
sd3(x),865593
dumbk(x),15569441
kurt5(x),13724583
kurtosis(x),8349472
sd(x),430523
skewness(x),8431353
skewness(x),8651727
kurt5(x),15156339
mean(x),166353
sd(x),366372
dumbk(x),15214411
kurt5(x),13916128
sum(x),83538
mean(x),167892
kurtosis(x),7537313
dumbk(x),15086891
kurtosis(x),7699617
skewness(x),7619231
skew4(x),13294542
skewness(x),7545040
skewness(x),7526283
dumbk(x),15395227
skew4(x),13393329
skewness(x),7431625
sd3(x),856360
mean(x),186005
sd(x),365899
dumbk(x),16046788
skew4(x),13134950
kurt5(x),13739851
sum(x),84915
kurt5(x),13827100
kurtosis(x),7965222
dumbk(x),16065634
mean(x),167286
sd3(x),1217308
kurt5(x),13700159
kurt5(x),13598593
sd3(x),884018
sd3(x),869500
skewness(x),7496491
skewness(x),7709145
mean(x),165358
skew4(x),12545332
sd3(x),850541
sd3(x),1130827
skewness(x),7289979
sum(x),81132
kurtosis(x),7210372
kurt5(x),13691048
kurtosis(x),7257962
sd3(x),855867
dumbk(x),15811794
sd(x),347032
sd3(x),880393
skewness(x),7883525
mean(x),169146
dumbk(x),15435614
kurt5(x),13574776
sd3(x),872400
dumbk(x),15663360
sum(x),80806
sd(x),336866
sd3(x),858009
sd3(x),873006
sd3(x),848194
sd3(x),867939
kurtosis(x),7236880
mean(x),164223
sd3(x),1153589
sd(x),391419
sd(x),367347
skewness(x),7427075
dumbk(x),15489604
sd3(x),860689
kurtosis(x),7231115
sd3(x),910241
kurt5(x),13708935
kurt5(x),13776336
dumbk(x),15585372
sum(x),83355
skew4(x),13182281
kurtosis(x),7852516
sd(x),398752
kurt5(x),13526221
kurtosis(x),7247952
kurt5(x),13866616
sd(x),370166
skewness(x),7644620
skew4(x),12872916
skew4(x),13573123
skew4(x),13597442
sum(x),85517
sd(x),402160
sd3(x),930426
dumbk(x),15546991
sum(x),80939
kurt5(x),13804154
dumbk(x),15838077
kurtosis(x),7454288
mean(x),195941
sum(x),90031
sum(x),80390
skewness(x),7658823
sum(x),80588
dumbk(x),15455284
sum(x),82984
sum(x),82231
kurtosis(x),7533060
sd3(x),921520
sd3(x),905412
sum(x),82392
mean(x),168193
kurtosis(x),7468874
sd(x),498800
kurtosis(x),7349209
sd(x),355517
kurtosis(x),7414329
sd3(x),885070
kurt5(x),14024295
sum(x),94680
skew4(x),14936378
mean(x),243346
kurt5(x),15684350
skew4(x),14031327
kurt5(x),13762555
skew4(x),12895018
kurtosis(x),7576837
mean(x),174543
skew4(x),13171100
sum(x),83304
kurtosis(x),7363003
mean(x),166898
kurt5(x),14007423
dumbk(x),15422190
kurt5(x),13282650
sd(x),338040
skewness(x),7634784
kurt5(x),14912445
skew4(x),12916107
sd(x),394874
kurtosis(x),7626911
kurtosis(x),7423618
kurtosis(x),7255441
sd(x),378999
sd(x),373532
sd3(x),898027
skewness(x),7615071
dumbk(x),15925186
sd3(x),883302
kurtosis(x),7263307
sd3(x),877494
sum(x),80592
sd3(x),848571
skewness(x),7634631
dumbk(x),15192169
kurt5(x),13905785
kurt5(x),13773386
skewness(x),7442786
skewness(x),7591747
sd3(x),891051
mean(x),168869
dumbk(x),15864796
sd(x),334536
skewness(x),7819225
mean(x),164511
mean(x),161954
