expr,time
mean(x),255222
skew4(x),8683242
sd(x),561171
sum(x),82653
mean(x),165459
sum(x),79914
skew4(x),8587546
mean(x),164368
sum(x),79945
skew4(x),8639307
kurt5(x),15583699
kurtosis(x),8386366
sum(x),80255
skew4(x),8680757
dumbk(x),17371630
sum(x),94580
skew4(x),8684033
skewness(x),8426054
sd3(x),1046631
kurtosis(x),8403921
sd(x),484279
mean(x),165454
kurt5(x),15627561
sum(x),80538
skewness(x),8782051
sd(x),523818
mean(x),165742
sd3(x),860647
skewness(x),8487659
kurtosis(x),8227463
mean(x),164669
sum(x),79733
kurtosis(x),8195330
mean(x),163389
sum(x),79732
sd(x),484746
kurt5(x),15607441
skew4(x),8716388
skew4(x),8741549
skew4(x),8639796
kurtosis(x),8226885
sum(x),80025
sd3(x),854032
sd3(x),848476
sum(x),79818
skewness(x),10119707
mean(x),165013
sum(x),80620
sd3(x),859135
dumbk(x),17288929
sum(x),80556
sd(x),475533
sd(x),470261
kurtosis(x),8873522
dumbk(x),20187377
sum(x),80552
sum(x),79796
skewness(x),9025430
sum(x),80454
sd(x),509424
sum(x),80876
sd(x),460736
sum(x),79935
kurt5(x),15844380
skew4(x),8720422
skew4(x),8678996
kurt5(x),15454777
mean(x),171413
sum(x),80237
sd(x),467414
sd(x),534207
dumbk(x),17306698
kurt5(x),15706190
kurt5(x),15670348
skew4(x),8605717
sd(x),467065
dumbk(x),19339892
sum(x),80327
sd(x),460542
sum(x),79937
dumbk(x),18615492
kurtosis(x),8250784
kurt5(x),16075996
sd(x),497856
sd3(x),859730
mean(x),200912
dumbk(x),17992178
sd(x),464232
skewness(x),8422137
sum(x),80104
sum(x),79718
skew4(x),8696462
kurtosis(x),8181211
kurt5(x),15556506
dumbk(x),18872786
sum(x),87102
dumbk(x),20303758
dumbk(x),19639130
kurt5(x),20864146
sum(x),153289
sd3(x),1282990
kurt5(x),21460509
mean(x),335758
skew4(x),11393726
sd(x),945687
sd3(x),1215238
kurt5(x),20575702
sum(x),113504
kurt5(x),20677108
dumbk(x),22699916
kurtosis(x),11476896
skew4(x),11197227
skewness(x),11639313
skewness(x),12134803
sd3(x),1176664
skewness(x),12822693
dumbk(x),26565108
mean(x),262369
skew4(x),11642256
sd3(x),1102229
sd(x),796786
sd3(x),1170781
sum(x),112467
sd3(x),1150909
skew4(x),11931315
skew4(x),12346635
mean(x),314606
sd3(x),1183136
sd(x),659391
dumbk(x),24376036
skewness(x),11615790
kurt5(x),21822646
sd3(x),1112341
dumbk(x),23607703
sum(x),99054
skewness(x),11100561
kurt5(x),20244556
dumbk(x),22393547
sum(x),89747
dumbk(x),25185551
dumbk(x),23030904
sd(x),515211
mean(x),182125
mean(x),180605
sd3(x),976956
kurtosis(x),10662188
kurt5(x),20532524
sd3(x),1134929
mean(x),229922
dumbk(x),22767724
sum(x),92446
kurtosis(x),10489917
skewness(x),11371569
skewness(x),10735804
skewness(x),12112748
sd3(x),1292345
dumbk(x),22710480
kurt5(x),20479771
kurtosis(x),9931364
sd(x),529860
skewness(x),9429253
skewness(x),11219182
kurt5(x),19093435
mean(x),213206
sd(x),587084
dumbk(x),20865289
kurt5(x),19377175
sum(x),115943
mean(x),232273
kurtosis(x),12424922
dumbk(x),29342334
kurtosis(x),13229701
skewness(x),14237143
skew4(x),15992284
skewness(x),14994247
skewness(x),15262562
dumbk(x),29448717
skew4(x),15705427
skewness(x),10845538
sd3(x),964204
mean(x),180684
sd(x),537965
dumbk(x),22561756
skew4(x),11103347
kurt5(x),19779921
sum(x),106670
kurt5(x),19207709
kurtosis(x),13088976
dumbk(x),23403795
mean(x),215366
sd3(x),1257079
kurt5(x),19801411
kurt5(x),19327820
sd3(x),1328303
sd3(x),1088436
skewness(x),10093858
skewness(x),10779392
mean(x),211748
skew4(x),9959974
sd3(x),956836
sd3(x),948421
skewness(x),9816861
sum(x),89758
kurtosis(x),9192396
kurt5(x),17422055
kurtosis(x),9180587
sd3(x),958598
dumbk(x),18863608
sd(x),500281
sd3(x),932140
skewness(x),10931663
mean(x),180920
dumbk(x),18767652
kurt5(x),16226578
sd3(x),873483
dumbk(x),17252936
sum(x),80284
sd(x),460593
sd3(x),858160
sd3(x),851838
sd3(x),848465
sd3(x),848213
kurtosis(x),8153356
mean(x),186734
sd3(x),851935
sd(x),464482
sd(x),461671
skewness(x),8903309
dumbk(x),17227641
sd3(x),886575
kurtosis(x),8255329
sd3(x),856069
kurt5(x),15678512
kurt5(x),16003338
dumbk(x),20881791
sum(x),104878
skew4(x),10769476
kurtosis(x),9880087
sd(x),555194
kurt5(x),19667631
kurtosis(x),10203723
kurt5(x),19167333
sd(x),660389
skewness(x),11637306
