expr,time
"slow_sd(x, w)",1702719
"sd3(x, wts = w)",982423
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13706991
"slow_sd(x, w)",1603168
"slow_sd(x, w)",1590185
"slow_sd(x, w)",1581075
"slow_sd(x, w)",1639360
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13864668
"sd3(x, wts = w)",959549
"slow_sd(x, w)",1593746
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13658827
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13711006
"sd3(x, wts = w)",933896
"sd3(x, wts = w)",932677
"slow_sd(x, w)",1709479
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13784590
"slow_sd(x, w)",1606416
"slow_sd(x, w)",1565815
"slow_sd(x, w)",1600833
"sd3(x, wts = w)",951493
"sd3(x, wts = w)",933678
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13844404
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13864648
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13876490
"slow_sd(x, w)",1661332
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13929049
"slow_sd(x, w)",1604642
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13755665
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13806177
"sd3(x, wts = w)",958473
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13825358
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",14072148
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13728920
"slow_sd(x, w)",1747532
"sd3(x, wts = w)",1035171
"slow_sd(x, w)",1604488
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13767673
"slow_sd(x, w)",1601611
"slow_sd(x, w)",1592122
"slow_sd(x, w)",1591463
"sd3(x, wts = w)",1009867
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13859568
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13675030
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13823476
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13716362
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13621894
"sd3(x, wts = w)",1010263
"sd3(x, wts = w)",1061808
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13697482
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13687809
"sd3(x, wts = w)",933492
"slow_sd(x, w)",1616244
"slow_sd(x, w)",1575855
"slow_sd(x, w)",6083231
"sd3(x, wts = w)",947980
"sd3(x, wts = w)",940846
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13697132
"sd3(x, wts = w)",933407
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13664493
"sd3(x, wts = w)",1030112
"sd3(x, wts = w)",990513
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13710928
"slow_sd(x, w)",879993
"sd3(x, wts = w)",959645
"slow_sd(x, w)",861618
"sd3(x, wts = w)",946952
"sd3(x, wts = w)",933140
"sd3(x, wts = w)",932959
"slow_sd(x, w)",864429
"slow_sd(x, w)",918384
"slow_sd(x, w)",930681
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13948480
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13613466
"sd3(x, wts = w)",934805
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13688758
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13572123
"slow_sd(x, w)",870159
"slow_sd(x, w)",964365
"sd3(x, wts = w)",1044541
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13721829
"slow_sd(x, w)",870145
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13667396
"slow_sd(x, w)",871883
"sd3(x, wts = w)",941188
"sd3(x, wts = w)",932829
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13646749
"sd3(x, wts = w)",979701
"slow_sd(x, w)",1225756
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13769046
"slow_sd(x, w)",1601544
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13670764
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13684381
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13641774
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13740454
"sd3(x, wts = w)",1020420
"sd3(x, wts = w)",933345
"slow_sd(x, w)",1611923
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13668626
"sd3(x, wts = w)",935331
"slow_sd(x, w)",1604914
"slow_sd(x, w)",1584371
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13831596
"slow_sd(x, w)",1649943
"slow_sd(x, w)",1595665
"slow_sd(x, w)",1600293
"sd3(x, wts = w)",945656
"slow_sd(x, w)",1584390
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13704044
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13803548
"slow_sd(x, w)",1612625
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13648842
"slow_sd(x, w)",1606693
"sd3(x, wts = w)",946311
"sd3(x, wts = w)",933459
"slow_sd(x, w)",1584735
"slow_sd(x, w)",1706791
"sd3(x, wts = w)",1001980
"sd3(x, wts = w)",994495
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13991068
"sd3(x, wts = w)",957048
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13733056
"sd3(x, wts = w)",936685
"slow_sd(x, w)",1600231
"sd3(x, wts = w)",1019810
"sd3(x, wts = w)",972073
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13767491
"sd3(x, wts = w)",932796
"sd3(x, wts = w)",932799
"sd3(x, wts = w)",958414
"slow_sd(x, w)",1571109
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13651697
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13727044
"sd3(x, wts = w)",964960
"sd3(x, wts = w)",1041965
"slow_sd(x, w)",1614422
"sd3(x, wts = w)",940346
"slow_sd(x, w)",1590182
"sd3(x, wts = w)",944563
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13660547
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13696175
"sd3(x, wts = w)",1024189
"slow_sd(x, w)",1719316
"sd3(x, wts = w)",939612
"sd3(x, wts = w)",937697
"sd3(x, wts = w)",933225
"slow_sd(x, w)",1585135
"slow_sd(x, w)",1647548
"slow_sd(x, w)",1597844
"slow_sd(x, w)",5924708
"sd3(x, wts = w)",948464
"slow_sd(x, w)",869942
"slow_sd(x, w)",867268
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13707103
"sd3(x, wts = w)",937052
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13767365
"slow_sd(x, w)",933072
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13646527
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13660246
"slow_sd(x, w)",874673
"slow_sd(x, w)",858720
"sd3(x, wts = w)",943365
"sd3(x, wts = w)",932620
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13808097
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",13749948
