expr,time
mean(x),278192
skew4(x),8279555
sd(x),455998
sum(x),82800
mean(x),165564
sum(x),80114
skew4(x),8045681
mean(x),164789
sum(x),80348
skew4(x),8023571
kurt5(x),14110549
kurtosis(x),18937648
sum(x),85148
skew4(x),8092624
dumbk(x),15289817
sum(x),80744
skew4(x),8126937
skewness(x),7314276
sd3(x),747559
kurtosis(x),7233568
sd(x),412830
mean(x),223235
kurt5(x),13844092
sum(x),80879
skewness(x),7443401
sd(x),350331
mean(x),204443
sd3(x),719848
skewness(x),7337627
kurtosis(x),7251736
mean(x),163669
sum(x),80396
kurtosis(x),7298598
mean(x),163945
sum(x),80176
sd(x),412629
kurt5(x),14169340
skew4(x),8075726
skew4(x),8069282
skew4(x),8093896
kurtosis(x),7263112
sum(x),80973
sd3(x),703032
sd3(x),694693
sum(x),79956
skewness(x),7319357
mean(x),163474
sum(x),80035
sd3(x),759607
dumbk(x),30716864
sum(x),105618
sd(x),395018
sd(x),380576
kurtosis(x),8284307
dumbk(x),16624648
sum(x),85483
sum(x),84394
skewness(x),7652137
sum(x),80810
sd(x),354838
sum(x),80391
sd(x),331573
sum(x),80093
kurt5(x),14932186
skew4(x),8314106
skew4(x),8135966
kurt5(x),14034131
mean(x),203560
sum(x),82410
sd(x),381652
sd(x),332300
dumbk(x),15450148
kurt5(x),13985115
kurt5(x),14003718
skew4(x),8073967
sd(x),347692
dumbk(x),15206528
sum(x),105111
sd(x),334992
sum(x),80115
dumbk(x),15492326
kurtosis(x),7380857
kurt5(x),13891729
sd(x),354157
sd3(x),720780
mean(x),165918
dumbk(x),15156934
sd(x),333034
skewness(x),7311340
sum(x),80770
sum(x),80009
skew4(x),8276476
kurtosis(x),7379647
kurt5(x),14286739
dumbk(x),15719831
sum(x),81251
dumbk(x),15262468
dumbk(x),15518653
kurt5(x),13930105
sum(x),82922
sd3(x),721842
kurt5(x),14061716
mean(x),171736
skew4(x),8057420
sd(x),362902
sd3(x),734703
kurt5(x),13951249
sum(x),81174
kurt5(x),14080534
dumbk(x),15012761
kurtosis(x),7306869
skew4(x),7966558
skewness(x),7259876
skewness(x),7358867
sd3(x),706113
skewness(x),7342605
dumbk(x),15268353
mean(x),162885
skew4(x),8008084
sd3(x),699776
sd(x),339675
sd3(x),694993
sum(x),80552
sd3(x),694007
skew4(x),8051264
skew4(x),8092631
mean(x),164950
sd3(x),698200
sd(x),335321
dumbk(x),15119003
skewness(x),7375740
kurt5(x),13856345
sd3(x),716157
dumbk(x),15181040
sum(x),83049
skewness(x),7474675
kurt5(x),14059110
dumbk(x),15311035
sum(x),80819
dumbk(x),15248068
dumbk(x),15160984
sd(x),335300
mean(x),163652
mean(x),161878
sd3(x),709579
kurtosis(x),7287280
kurt5(x),13816333
sd3(x),696016
mean(x),165022
dumbk(x),15267714
sum(x),81094
kurtosis(x),7350918
skewness(x),7559829
skewness(x),7440008
skewness(x),7549976
sd3(x),730351
dumbk(x),15703875
kurt5(x),14091832
kurtosis(x),7401423
sd(x),360042
skewness(x),7330484
skewness(x),7317700
kurt5(x),13940540
mean(x),166554
sd(x),388421
dumbk(x),15170494
kurt5(x),13874694
sum(x),81308
mean(x),185299
kurtosis(x),7405544
dumbk(x),15682364
kurtosis(x),7194034
skewness(x),7458182
skew4(x),8039397
skewness(x),7279091
skewness(x),7268330
dumbk(x),15291202
skew4(x),8246755
skewness(x),7370253
sd3(x),704521
mean(x),163976
sd(x),355170
dumbk(x),15254233
skew4(x),8197787
kurt5(x),14026366
sum(x),81094
kurt5(x),14098019
kurtosis(x),7349046
dumbk(x),15353578
mean(x),167110
sd3(x),736847
kurt5(x),14000965
kurt5(x),13855511
sd3(x),717207
sd3(x),758644
skewness(x),7324074
skewness(x),7382780
mean(x),164247
skew4(x),8121204
sd3(x),698318
sd3(x),756026
skewness(x),7342209
sum(x),80537
kurtosis(x),7293201
kurt5(x),14034598
kurtosis(x),9001869
sd3(x),857081
dumbk(x),21946068
sd(x),569234
sd3(x),721692
skewness(x),8611045
mean(x),252843
dumbk(x),16508938
kurt5(x),14251708
sd3(x),699327
dumbk(x),15265055
sum(x),80935
sd(x),333754
sd3(x),704183
sd3(x),734843
sd3(x),694709
sd3(x),693688
kurtosis(x),7294274
mean(x),164172
sd3(x),728883
sd(x),353305
sd(x),332400
skewness(x),7344389
dumbk(x),15385860
sd3(x),733267
kurtosis(x),7282039
sd3(x),714799
kurt5(x),13961625
kurt5(x),14013879
dumbk(x),15622147
sum(x),81035
skew4(x),8046373
kurtosis(x),7391152
sd(x),420195
kurt5(x),14323276
kurtosis(x),7376418
kurt5(x),13948518
sd(x),372994
skewness(x),7422816
skew4(x),8229052
skew4(x),8168779
skew4(x),8195710
sum(x),82025
sd(x),367414
sd3(x),699400
dumbk(x),15196824
sum(x),80737
kurt5(x),14182334
dumbk(x),15816329
kurtosis(x),8110768
mean(x),181792
sum(x),82964
sum(x),82165
skewness(x),7607688
sum(x),83665
dumbk(x),16256581
sum(x),81093
sum(x),79965
kurtosis(x),7359076
sd3(x),711151
sd3(x),694485
sum(x),80148
mean(x),164725
kurtosis(x),7344304
sd(x),366974
kurtosis(x),7332641
sd(x),351495
kurtosis(x),7259286
sd3(x),748327
kurt5(x),13882967
sum(x),80795
skew4(x),8002314
mean(x),165782
kurt5(x),13820371
skew4(x),8082551
kurt5(x),13923213
skew4(x),7998185
kurtosis(x),7210743
mean(x),164127
skew4(x),7961170
sum(x),80833
kurtosis(x),7283443
mean(x),163418
kurt5(x),13887776
dumbk(x),16711281
kurt5(x),14016017
sd(x),347429
skewness(x),7475464
kurt5(x),14100402
skew4(x),8131236
sd(x),467931
kurtosis(x),7241958
kurtosis(x),7216365
kurtosis(x),7296444
sd(x),372286
sd(x),327367
sd3(x),708558
skewness(x),7357141
dumbk(x),15100564
sd3(x),709971
kurtosis(x),7283159
sd3(x),700107
sum(x),80492
sd3(x),694408
skewness(x),7346814
dumbk(x),15069546
kurt5(x),14067042
kurt5(x),13848729
skewness(x),8139756
skewness(x),7424845
sd3(x),710794
mean(x),165051
dumbk(x),15473195
sd(x),334318
skewness(x),7402443
mean(x),163900
mean(x),161522
sd(x),338975
dumbk(x),15179404
sum(x),80812
skew4(x),7980910
mean(x),164343
skewness(x),7291884
sum(x),90794
skew4(x),8146074
skew4(x),7959424
kurtosis(x),7160593
kurtosis(x),7291861
dumbk(x),15159582
sd3(x),738946
kurt5(x),14415875
sum(x),82551
mean(x),170574
sd3(x),720843
kurt5(x),13997477
kurt5(x),14154086
kurtosis(x),7196216
sd3(x),700352
dumbk(x),15181570
mean(x),162852
sd3(x),743757
skewness(x),7318148
dumbk(x),15278940
kurtosis(x),7193723
kurt5(x),14065323
mean(x),168368
skew4(x),8020060
skewness(x),7300449
kurtosis(x),7239260
kurtosis(x),7263017
skew4(x),7975009
skewness(x),7335588
skew4(x),8113244
kurt5(x),13894864
sum(x),81296
skew4(x),8063741
kurtosis(x),7189703
dumbk(x),15310710
kurt5(x),13973399
sd(x),343029
dumbk(x),15078301
sd3(x),706714
kurtosis(x),24195173
sum(x),90676
kurt5(x),14029223
kurt5(x),14311178
kurtosis(x),8008880
sum(x),120377
sd(x),459187
sd3(x),748371
kurt5(x),14059371
dumbk(x),15376350
sum(x),107187
sum(x),79894
skew4(x),8026601
mean(x),164950
kurt5(x),13898326
dumbk(x),15623166
skew4(x),8148703
kurtosis(x),7346442
sd3(x),704163
sum(x),80731
dumbk(x),15093838
skew4(x),8127014
sd(x),349321
kurt5(x),14177132
dumbk(x),15172749
dumbk(x),15110466
sum(x),80959
mean(x),162393
sd(x),332177
skewness(x),7373987
skew4(x),8078878
mean(x),165499
kurt5(x),13902539
kurtosis(x),7185926
mean(x),163281
sd(x),364452
kurtosis(x),7256942
skewness(x),8072255
skewness(x),7360094
kurtosis(x),7271832
kurt5(x),14624009
skewness(x),7503237
sd3(x),725469
kurt5(x),14203430
kurtosis(x),7393507
mean(x),163873
sd(x),384417
skew4(x),8030164
sd(x),340289
kurt5(x),14066788
skewness(x),7345805
sd3(x),703623
skew4(x),8043665
sd(x),383902
kurt5(x),13997334
sd3(x),695970
kurtosis(x),8087196
sum(x),102292
skew4(x),8159622
mean(x),167921
dumbk(x),15811089
dumbk(x),15322252
skewness(x),7370414
mean(x),163868
kurtosis(x),7289525
sd(x),368575
sd3(x),778140
sd3(x),717161
kurtosis(x),7223889
skewness(x),7406797
skew4(x),8153407
kurtosis(x),7270699
kurtosis(x),7193094
skewness(x),7570896
sd(x),382284
sum(x),80448
dumbk(x),15798114
skewness(x),7446034
mean(x),165134
sd3(x),710742
sum(x),80684
dumbk(x),15442610
skewness(x),7375777
dumbk(x),15149038
kurt5(x),13989080
sd3(x),701027
sd(x),342459
skew4(x),8024332
mean(x),166056
kurtosis(x),7157994
dumbk(x),15168054
sd(x),333022
sd(x),329955
sd(x),328648
dumbk(x),15111810
kurtosis(x),7239513
kurtosis(x),7308715
skewness(x),7283461
dumbk(x),18935476
mean(x),209565
sd3(x),863434
skew4(x),9196698
mean(x),191503
mean(x),187034
skew4(x),8444238
sd3(x),699949
mean(x),165550
sum(x),81839
kurtosis(x),7261630
sum(x),80477
skew4(x),8086558
sd(x),379300
kurt5(x),13993660
skew4(x),8014764
skewness(x),7360568
kurtosis(x),7256280
sd3(x),704520
mean(x),164263
kurtosis(x),7193693
sum(x),80619
kurtosis(x),7211235
skew4(x),8104472
skewness(x),7279590
skew4(x),8010453
sum(x),102287
sd(x),405193
sd3(x),732083
kurtosis(x),7228630
skew4(x),8016449
dumbk(x),15163857
kurt5(x),13870506
sum(x),80977
sd(x),340036
dumbk(x),15224067
mean(x),162795
sd(x),331765
kurt5(x),13887761
mean(x),166882
dumbk(x),15206724
skewness(x),7307821
sd(x),345265
dumbk(x),15172671
sd(x),330170
skewness(x),7403344
kurt5(x),13866152
sd3(x),697686
skew4(x),8041103
mean(x),166285
mean(x),162064
sd3(x),697886
dumbk(x),15136747
kurt5(x),14008538
sd(x),368669
kurt5(x),13849912
skew4(x),7977481
skewness(x),7415900
mean(x),167988
sum(x),90420
mean(x),162446
kurtosis(x),7239718
mean(x),163364
sd3(x),737917
skew4(x),7939730
skew4(x),8109979
mean(x),164041
sd3(x),697506
dumbk(x),15654658
kurtosis(x),7468299
skew4(x),8088480
sd(x),361997
sd3(x),726073
sum(x),80939
sd(x),359125
dumbk(x),15198026
mean(x),162919
sd3(x),706176
kurtosis(x),7285786
sd3(x),700128
dumbk(x),15575078
sd(x),343622
sum(x),91695
dumbk(x),15269847
sd3(x),710361
skew4(x),8149587
skewness(x),7329455
skewness(x),7653133
dumbk(x),15520042
mean(x),197704
kurt5(x),13945554
skew4(x),8034291
skew4(x),8025503
skew4(x),8031820
mean(x),175104
skewness(x),7379459
kurtosis(x),7518061
sd(x),378842
mean(x),165010
dumbk(x),15053233
sd(x),334400
skewness(x),7407866
kurtosis(x),7212399
kurt5(x),13961913
sd3(x),719094
sum(x),100969
dumbk(x),15042571
kurt5(x),13827180
mean(x),164654
skewness(x),7275908
sd3(x),699741
dumbk(x),15314555
sum(x),80802
kurt5(x),13814268
sd3(x),697218
mean(x),164240
mean(x),172847
skewness(x),8103019
sum(x),86189
dumbk(x),15623967
sd3(x),727350
mean(x),166866
kurt5(x),14306188
kurtosis(x),7217868
kurt5(x),14019316
skew4(x),8323506
skew4(x),8144606
kurt5(x),13888346
sd(x),374220
sd(x),331452
dumbk(x),15033262
mean(x),162523
kurt5(x),13830691
mean(x),163971
sd(x),334533
kurtosis(x),7201395
kurt5(x),13993539
dumbk(x),15020972
dumbk(x),15076610
sum(x),80869
kurtosis(x),7253492
skew4(x),8066702
dumbk(x),15003513
sum(x),80717
skew4(x),8021186
dumbk(x),15050006
skewness(x),7368419
mean(x),201363
dumbk(x),15333255
skew4(x),7988275
kurtosis(x),7335659
skewness(x),7680570
kurtosis(x),7521103
mean(x),168596
sd3(x),727300
skewness(x),7636253
kurt5(x),13954663
skewness(x),7363297
sd3(x),700666
skew4(x),7960749
skew4(x),7970604
mean(x),165862
kurt5(x),13931938
sd3(x),696679
skewness(x),7302915
sd(x),381467
sd(x),331776
skewness(x),7305810
kurtosis(x),7201698
mean(x),169105
sd(x),366975
skew4(x),8203862
skewness(x),7351233
dumbk(x),15400571
skew4(x),8014837
kurtosis(x),7240925
kurtosis(x),7195122
skewness(x),7308073
sd3(x),708386
sum(x),80415
skew4(x),8026696
skew4(x),7993076
skew4(x),7952745
sd3(x),694471
sd3(x),733872
skewness(x),7276415
sd3(x),699944
dumbk(x),15334761
sum(x),80592
kurtosis(x),7323727
sd(x),363089
skewness(x),7313770
sd(x),345253
skew4(x),7988558
dumbk(x),15074376
sd(x),333310
mean(x),162686
sd(x),331356
dumbk(x),15026674
sd3(x),708381
mean(x),162744
dumbk(x),15109794
skewness(x),7534883
kurtosis(x),7274578
sd3(x),709269
sum(x),80412
sd3(x),715114
sd(x),367822
kurt5(x),14259062
skew4(x),8202094
mean(x),168572
sum(x),80545
mean(x),162325
mean(x),183837
sum(x),80057
skewness(x),7342383
sd3(x),699724
kurt5(x),13932594
sd(x),362173
sum(x),80918
sd3(x),696077
sd3(x),694417
sd(x),331667
sd(x),327993
dumbk(x),15078215
skewness(x),7422878
skew4(x),8040631
sd(x),351394
kurtosis(x),7361879
sum(x),80779
sd(x),347476
kurtosis(x),7313473
sd3(x),706698
kurt5(x),13888944
skewness(x),7325651
mean(x),163540
sum(x),80452
dumbk(x),15217232
sd(x),331883
dumbk(x),15146682
skewness(x),7378201
sd3(x),709636
skewness(x),9951429
kurtosis(x),7995421
mean(x),181690
sd3(x),793829
sum(x),89558
dumbk(x),16226658
mean(x),168383
sd(x),349850
kurtosis(x),7474768
kurt5(x),14144523
skewness(x),7505730
dumbk(x),30789505
kurtosis(x),7297006
kurtosis(x),7455515
skewness(x),7429766
kurtosis(x),7336010
kurtosis(x),8101246
sd(x),477294
kurtosis(x),7553466
kurt5(x),14018142
mean(x),167654
sum(x),80975
skew4(x),8114695
kurt5(x),14365328
kurt5(x),14321531
sd(x),379143
kurt5(x),13875665
sd3(x),699358
sd(x),336199
kurtosis(x),7289018
skew4(x),8050257
sd(x),346774
sd3(x),697438
sum(x),80638
dumbk(x),15123115
skew4(x),8041499
dumbk(x),15231241
kurtosis(x),7386771
kurtosis(x),7345320
sum(x),80550
kurtosis(x),7172500
dumbk(x),16298975
sum(x),85234
kurt5(x),14718083
kurt5(x),13949351
kurt5(x),14185106
dumbk(x),15307442
kurt5(x),13962100
kurtosis(x),7186495
kurtosis(x),7187172
dumbk(x),15161356
dumbk(x),15143904
skew4(x),8100714
sd(x),341962
skew4(x),8047201
sd(x),337731
sd3(x),700947
skewness(x),7282661
mean(x),164119
sd3(x),701362
sum(x),80411
sd(x),341777
sum(x),80074
skew4(x),8010775
kurtosis(x),7274834
skewness(x),7310079
kurt5(x),13911297
sd(x),368389
mean(x),165481
sd(x),330877
sd3(x),697577
mean(x),162806
mean(x),162309
skewness(x),7325668
mean(x),163725
kurt5(x),13981078
dumbk(x),15382770
mean(x),163079
kurtosis(x),7435852
skewness(x),7473081
