expr,time
mean(x),287442
skew4(x),8825654
sd(x),600260
sum(x),89584
mean(x),180204
sum(x),86571
skew4(x),8774470
mean(x),181606
sum(x),87264
skew4(x),8440682
kurt5(x),14419623
kurtosis(x),7964355
sum(x),80059
skew4(x),8436397
dumbk(x),16936363
sum(x),80251
skew4(x),8135028
skewness(x),8057374
sd3(x),896650
kurtosis(x),7966429
sd(x),481750
mean(x),182676
kurt5(x),14689919
sum(x),84443
skewness(x),8148889
sd(x),547206
mean(x),166468
sd3(x),868231
skewness(x),9501054
kurtosis(x),7987952
mean(x),176475
sum(x),86851
kurtosis(x),8125924
mean(x),164454
sum(x),79928
sd(x),490577
kurt5(x),14544278
skew4(x),7954711
skew4(x),8049992
skew4(x),8124534
kurtosis(x),8121694
sum(x),80473
sd3(x),862756
sd3(x),858210
sum(x),79985
skewness(x),8039232
mean(x),166135
sum(x),79804
sd3(x),860927
dumbk(x),16596878
sum(x),79888
sd(x),460947
sd(x),501645
kurtosis(x),9616358
dumbk(x),16677064
sum(x),80308
sum(x),79806
skewness(x),8165061
sum(x),87281
sd(x),650403
sum(x),80317
sd(x),463914
sum(x),79645
kurt5(x),14620238
skew4(x),8182277
skew4(x),8145948
kurt5(x),14273928
mean(x),174397
sum(x),80407
sd(x),469628
sd(x),459405
dumbk(x),16890076
kurt5(x),14319877
kurt5(x),14638438
skew4(x),8346503
sd(x),479923
dumbk(x),18122407
sum(x),80391
sd(x),461027
sum(x),79874
dumbk(x),16732126
kurtosis(x),7933631
kurt5(x),14261547
sd(x),476520
sd3(x),859121
mean(x),167109
dumbk(x),16762447
sd(x),459966
skewness(x),9729479
sum(x),80942
sum(x),79927
skew4(x),8358496
kurtosis(x),7915518
kurt5(x),14331201
dumbk(x),16597177
sum(x),80061
dumbk(x),16628606
dumbk(x),18070002
kurt5(x),17039575
sum(x),95268
sd3(x),1026756
kurt5(x),16286929
mean(x),189950
skew4(x),8528535
sd(x),490555
sd3(x),1055969
kurt5(x),15369836
sum(x),88659
kurt5(x),15732288
dumbk(x),17590705
kurtosis(x),8679732
skew4(x),8735162
skewness(x),8924486
skewness(x),9288741
sd3(x),986773
skewness(x),10853204
dumbk(x),19748506
mean(x),199392
skew4(x),9632990
sd3(x),945732
sd(x),527858
sd3(x),1114065
sum(x),106093
sd3(x),931738
skew4(x),9349982
skew4(x),8713219
mean(x),187660
sd3(x),862764
sd(x),484911
dumbk(x),18846387
skewness(x),8818626
