expr,time
mean(x),277233
skew4(x),9235182
sd(x),629391
sum(x),115642
mean(x),188010
sum(x),93509
skew4(x),10439975
mean(x),195928
sum(x),84187
skew4(x),9196526
kurt5(x),17045841
kurtosis(x),9103055
sum(x),120499
skew4(x),8859782
dumbk(x),19134610
sum(x),90883
skew4(x),8747899
skewness(x),8715384
sd3(x),1285125
kurtosis(x),8961643
sd(x),541164
mean(x),174300
kurt5(x),15884144
sum(x),81988
skewness(x),9402898
sd(x),531235
mean(x),165939
sd3(x),874772
skewness(x),8774739
kurtosis(x),8710505
mean(x),166080
sum(x),79842
kurtosis(x),8282024
mean(x),164388
sum(x),79988
sd(x),486789
kurt5(x),16915451
skew4(x),8946095
skew4(x),9452850
skew4(x),9010381
kurtosis(x),8566879
sum(x),82865
sd3(x),896205
sd3(x),880141
sum(x),82229
skewness(x),10173559
mean(x),168922
sum(x),82016
sd3(x),893619
dumbk(x),18810746
sum(x),82735
sd(x),472730
sd(x),474803
kurtosis(x),9559780
dumbk(x),19133231
sum(x),82402
sum(x),82030
skewness(x),8588166
sum(x),82103
sd(x),480773
sum(x),82034
sd(x),470609
sum(x),81999
kurt5(x),16364384
skew4(x),9034416
skew4(x),9547692
kurt5(x),15943040
mean(x),186589
sum(x),81955
sd(x),485629
sd(x),459284
dumbk(x),18557294
kurt5(x),15931289
kurt5(x),16825076
skew4(x),9154171
sd(x),514445
dumbk(x),20562329
sum(x),82712
sd(x),472930
sum(x),81765
dumbk(x),18076559
kurtosis(x),8668875
kurt5(x),15727419
sd(x),484316
sd3(x),907972
mean(x),169103
dumbk(x),18306490
sd(x),464654
skewness(x),8428220
sum(x),124072
sum(x),79929
skew4(x),9205373
kurtosis(x),9906513
kurt5(x),16865563
dumbk(x),18512449
sum(x),80371
dumbk(x),19918531
dumbk(x),17743916
kurt5(x),16027592
sum(x),109019
sd3(x),910218
kurt5(x),16347135
mean(x),232440
skew4(x),9660126
sd(x),519798
sd3(x),892693
kurt5(x),15750013
sum(x),81252
kurt5(x),15460006
dumbk(x),18510396
kurtosis(x),8738369
skew4(x),9475153
skewness(x),8642992
skewness(x),9055476
sd3(x),903591
skewness(x),8975564
dumbk(x),19497765
mean(x),164638
skew4(x),9189065
sd3(x),863161
sd(x),475822
sd3(x),880701
sum(x),80454
sd3(x),855340
skew4(x),9118460
skew4(x),10142371
mean(x),196563
sd3(x),894199
sd(x),500665
dumbk(x),18143555
skewness(x),9029164
kurt5(x),16107619
sd3(x),889281
dumbk(x),18406147
sum(x),81181
skewness(x),8766383
kurt5(x),16025213
dumbk(x),18158788
sum(x),90798
dumbk(x),19777784
dumbk(x),17764393
sd(x),460460
mean(x),162599
mean(x),161819
sd3(x),959843
kurtosis(x),9324326
kurt5(x),16056051
sd3(x),870031
mean(x),179030
dumbk(x),17778575
sum(x),81149
kurtosis(x),8823152
skewness(x),8725801
skewness(x),8932499
skewness(x),10334336
sd3(x),938239
dumbk(x),19398450
kurt5(x),15826895
kurtosis(x),8798349
sd(x),508569
skewness(x),8941923
skewness(x),8521843
kurt5(x),16119690
mean(x),300087
sd(x),708644
dumbk(x),17543424
kurt5(x),16364233
sum(x),100159
mean(x),194677
kurtosis(x),8236775
dumbk(x),20381277
kurtosis(x),8263643
skewness(x),8471677
skew4(x),9089818
skewness(x),8954783
skewness(x),8298840
dumbk(x),18189914
skew4(x),8765045
skewness(x),8374235
sd3(x),865170
mean(x),165722
sd(x),497125
dumbk(x),18332821
skew4(x),8707534
kurt5(x),16555018
sum(x),90558
kurt5(x),15622295
kurtosis(x),10370859
dumbk(x),17845430
mean(x),162821
sd3(x),875333
kurt5(x),16295998
kurt5(x),15514284
sd3(x),904160
sd3(x),875337
skewness(x),9306254
skewness(x),8714345
mean(x),169662
skew4(x),8874911
sd3(x),859082
sd3(x),875423
skewness(x),8972888
sum(x),82505
kurtosis(x),8754814
kurt5(x),15703542
kurtosis(x),8701809
sd3(x),876225
dumbk(x),17769184
sd(x),481195
sd3(x),898344
skewness(x),10887870
mean(x),174435
dumbk(x),17388857
kurt5(x),16241238
sd3(x),874475
dumbk(x),17810990
sum(x),85146
sd(x),583517
sd3(x),1165124
sd3(x),1153125
sd3(x),1069956
sd3(x),1071831
kurtosis(x),9971913
mean(x),180226
sd3(x),944023
sd(x),547523
sd(x),460755
skewness(x),8445774
dumbk(x),18647109
sd3(x),938367
kurtosis(x),8350262
sd3(x),882740
kurt5(x),16260210
kurt5(x),16390259
dumbk(x),20121748
sum(x),82511
skew4(x),9252413
kurtosis(x),8764003
sd(x),489229
kurt5(x),17357175
kurtosis(x),9825418
kurt5(x),16773260
sd(x),513675
skewness(x),8831038
skew4(x),9163226
skew4(x),9250671
skew4(x),8729055
sum(x),83009
sd(x),493849
sd3(x),859911
dumbk(x),18988710
sum(x),82425
kurt5(x),16389085
dumbk(x),19626e3
kurtosis(x),10038846
mean(x),214482
sum(x),82891
sum(x),108355
skewness(x),12113363
sum(x),81012
dumbk(x),18409373
sum(x),81359
sum(x),80100
kurtosis(x),10219541
sd3(x),932024
sd3(x),879872
sum(x),82543
mean(x),178464
kurtosis(x),8460025
sd(x),501969
kurtosis(x),9317231
sd(x),604485
kurtosis(x),8895057
sd3(x),959481
kurt5(x),16080440
sum(x),83161
skew4(x),10314729
mean(x),338660
kurt5(x),17239075
skew4(x),9996907
kurt5(x),17388688
skew4(x),9388055
kurtosis(x),9392345
mean(x),177739
skew4(x),9529762
sum(x),93843
kurtosis(x),8507353
mean(x),169350
kurt5(x),16789631
dumbk(x),20142102
kurt5(x),16811358
sd(x),542353
skewness(x),8663898
kurt5(x),16783792
skew4(x),9149586
sd(x),585824
kurtosis(x),9624760
kurtosis(x),8457945
kurtosis(x),8300423
sd(x),488812
sd(x),458799
sd3(x),874520
skewness(x),9196373
dumbk(x),18297273
sd3(x),899309
kurtosis(x),8567938
sd3(x),1226145
sum(x),97218
sd3(x),926361
skewness(x),8914396
dumbk(x),19619990
kurt5(x),16449513
kurt5(x),16918608
skewness(x),9107704
skewness(x),8625722
sd3(x),898972
mean(x),169763
dumbk(x),18781435
sd(x),478208
skewness(x),8592784
mean(x),169201
mean(x),165885
sd(x),491331
dumbk(x),18516878
sum(x),133548
skew4(x),8966651
mean(x),173943
skewness(x),8411011
sum(x),80485
skew4(x),9807822
skew4(x),9383445
kurtosis(x),9979944
kurtosis(x),9041583
dumbk(x),17752244
sd3(x),899339
kurt5(x),16141178
sum(x),93929
mean(x),185342
sd3(x),1129179
kurt5(x),16440371
kurt5(x),17089866
kurtosis(x),8511251
sd3(x),895270
dumbk(x),18517583
mean(x),182966
sd3(x),1042761
skewness(x),8739740
dumbk(x),17756158
kurtosis(x),10645461
kurt5(x),16892933
mean(x),221740
skew4(x),9338792
skewness(x),8792292
kurtosis(x),8313550
kurtosis(x),9208123
skew4(x),9683269
skewness(x),9155281
skew4(x),10988987
kurt5(x),16529283
sum(x),92761
skew4(x),9572025
kurtosis(x),8870392
dumbk(x),17723954
kurt5(x),16727704
sd(x),560557
dumbk(x),19921076
sd3(x),998687
kurtosis(x),10860454
sum(x),126676
kurt5(x),16764103
kurt5(x),16755785
kurtosis(x),8563866
sum(x),82378
sd(x),503557
sd3(x),912109
kurt5(x),16570310
dumbk(x),18330718
sum(x),83852
sum(x),83208
skew4(x),9997991
mean(x),185929
kurt5(x),16084668
dumbk(x),18663889
skew4(x),8699908
kurtosis(x),9068606
sd3(x),1008120
sum(x),83601
dumbk(x),18998178
skew4(x),9598416
sd(x),545919
kurt5(x),16293654
dumbk(x),20570459
dumbk(x),17694980
sum(x),80351
mean(x),162229
sd(x),461583
skewness(x),9515707
skew4(x),9538662
mean(x),185286
kurt5(x),16417593
kurtosis(x),8807900
mean(x),170327
sd(x),493721
kurtosis(x),8425044
skewness(x),8388436
skewness(x),8983852
kurtosis(x),8549873
kurt5(x),16037880
skewness(x),9016914
sd3(x),880363
kurt5(x),15663940
kurtosis(x),10272286
mean(x),168328
sd(x),491750
skew4(x),8952757
sd(x),485024
kurt5(x),15954983
skewness(x),8833155
sd3(x),979592
skew4(x),8735450
sd(x),491374
kurt5(x),16405320
sd3(x),894713
kurtosis(x),8895625
sum(x),82893
skew4(x),8811925
mean(x),170262
dumbk(x),18741942
dumbk(x),17803823
skewness(x),9264308
mean(x),176807
kurtosis(x),8249803
sd(x),491105
sd3(x),941669
sd3(x),879007
kurtosis(x),8251347
skewness(x),10949270
skew4(x),8731698
kurtosis(x),8254507
kurtosis(x),8921389
skewness(x),8861936
sd(x),568533
sum(x),80146
dumbk(x),17322842
skewness(x),9211892
mean(x),179620
sd3(x),951124
sum(x),83285
dumbk(x),17333867
skewness(x),9064939
dumbk(x),19178467
kurt5(x),16403092
sd3(x),879540
sd(x),501589
skew4(x),9425573
mean(x),185352
kurtosis(x),8256696
dumbk(x),18166873
sd(x),530615
sd(x),459917
sd(x),472015
dumbk(x),17843555
kurtosis(x),8485817
kurtosis(x),8242294
skewness(x),8386640
dumbk(x),19686879
mean(x),163181
sd3(x),910551
skew4(x),8711808
mean(x),165221
mean(x),162062
skew4(x),9569883
sd3(x),936425
mean(x),211175
sum(x),80895
kurtosis(x),8447230
sum(x),80293
skew4(x),8699917
sd(x),491532
kurt5(x),16385740
skew4(x),8607412
skewness(x),8619155
kurtosis(x),9101296
sd3(x),899244
mean(x),176411
kurtosis(x),8342554
sum(x),80565
kurtosis(x),8149265
skew4(x),9150709
skewness(x),8725694
skew4(x),8837712
sum(x),80995
sd(x),491758
sd3(x),882692
kurtosis(x),8809121
skew4(x),9293634
dumbk(x),20104178
kurt5(x),16687230
sum(x),91428
sd(x),498318
dumbk(x),18270888
mean(x),162842
sd(x),473037
kurt5(x),15887511
mean(x),178301
dumbk(x),18402025
skewness(x),8737603
sd(x),492394
dumbk(x),18334352
sd(x),461556
skewness(x),8748407
kurt5(x),16071994
sd3(x),998508
skew4(x),8866713
mean(x),191062
mean(x),162561
sd3(x),884944
dumbk(x),19227289
kurt5(x),16081910
sd(x),491786
kurt5(x),16084028
skew4(x),9118128
skewness(x),8671280
mean(x),169480
sum(x),82164
mean(x),166347
kurtosis(x),8402651
mean(x),190227
sd3(x),1050333
skew4(x),9221059
skew4(x),8622488
mean(x),183489
sd3(x),861210
dumbk(x),19398175
kurtosis(x),8532348
skew4(x),8836878
sd(x),494881
sd3(x),922263
sum(x),80340
sd(x),471655
dumbk(x),18313265
mean(x),162760
sd3(x),900307
kurtosis(x),8156133
sd3(x),859888
dumbk(x),20615390
sd(x),485300
sum(x),79893
dumbk(x),18053649
sd3(x),911892
skew4(x),9336816
skewness(x),8674912
skewness(x),9020084
dumbk(x),18299171
mean(x),162642
kurt5(x),16261793
skew4(x),9097878
skew4(x),8555858
skew4(x),8871249
mean(x),238679
skewness(x),9466028
kurtosis(x),8541637
sd(x),502975
mean(x),169440
dumbk(x),19952030
sd(x),631575
skewness(x),884e4
kurtosis(x),8420256
kurt5(x),17532354
sd3(x),955299
sum(x),82903
dumbk(x),17550475
kurt5(x),16775063
mean(x),207730
skewness(x),8524757
sd3(x),870594
dumbk(x),18761978
sum(x),128789
kurt5(x),15769640
sd3(x),1222475
mean(x),207574
mean(x),187887
skewness(x),8856893
sum(x),81597
dumbk(x),18863856
sd3(x),977951
mean(x),210504
kurt5(x),16750042
kurtosis(x),8476960
kurt5(x),17257322
skew4(x),8896640
skew4(x),8849539
kurt5(x),16584388
sd(x),507206
sd(x),500972
dumbk(x),18375042
mean(x),182375
kurt5(x),16426094
mean(x),172273
sd(x),477617
kurtosis(x),8263924
kurt5(x),16804690
dumbk(x),18423089
dumbk(x),18861544
sum(x),111714
kurtosis(x),8693429
skew4(x),9569209
dumbk(x),19465755
sum(x),82985
skew4(x),9729506
dumbk(x),18090960
skewness(x),9426195
mean(x),169820
dumbk(x),18025619
skew4(x),9293728
kurtosis(x),8594046
skewness(x),8553424
kurtosis(x),8191939
mean(x),165388
sd3(x),875348
skewness(x),11045817
kurt5(x),16066519
skewness(x),8943450
sd3(x),924965
skew4(x),9251455
skew4(x),8939123
mean(x),181438
kurt5(x),18825721
sd3(x),908245
skewness(x),8805194
sd(x),492250
sd(x),506132
skewness(x),9165771
kurtosis(x),8888480
mean(x),197622
sd(x),513151
skew4(x),9440835
skewness(x),8691415
dumbk(x),18968151
skew4(x),9049679
kurtosis(x),8720033
kurtosis(x),8341726
skewness(x),11071094
sd3(x),900157
sum(x),82467
skew4(x),9207918
skew4(x),9375983
skew4(x),8890586
sd3(x),1191337
sd3(x),983726
skewness(x),8673766
